student_id,academic_year,semester,avg_score,failed_subjects,improvement_flag,performance_band
S100629,2022-23,1,49.94,0,False,Low
S100630,2022-23,2,70.39,1,True,High
S100631,2019-20,2,66.16,2,True,Medium
S100632,2021-22,1,82.18,0,True,High
S100633,2020-21,2,59.81,0,False,Medium
S100634,2022-23,2,62.99,1,True,Medium
S100635,2019-20,1,68.17,0,True,Medium
S100636,2022-23,2,52.07,2,False,Medium
S100637,2019-20,2,54.15,2,False,Medium
S100638,2020-21,2,81.74,0,True,High
S100639,2021-22,2,56.77,0,False,Medium
S100640,2020-21,1,82.74,3,True,High
S100641,2022-23,2,74.11,3,True,High
S100642,2022-23,2,41.79,0,False,Low
S100643,2022-23,2,72.96,0,True,High
S100644,2021-22,1,72.84,1,True,High
S100645,2020-21,1,71.34,0,True,High
S100646,2019-20,2,62.87,2,True,Medium
S100647,2020-21,2,50.9,1,False,Medium
S100648,2020-21,1,85.19,1,True,High
S100649,2021-22,2,63.48,0,True,Medium
S100650,2020-21,2,51.75,1,False,Medium
S100651,2022-23,2,71.86,0,True,High
S100652,2021-22,2,53.86,0,False,Medium
S100653,2022-23,1,50.76,0,False,Medium
S100654,2022-23,1,59.37,0,False,Medium
S100655,2020-21,1,55.02,1,False,Medium
S100656,2019-20,1,51.32,2,False,Medium
S100657,2020-21,1,77.1,0,True,High
S100658,2019-20,2,63.29,0,True,Medium
S100659,2021-22,1,83.78,0,True,High
S100660,2021-22,2,52.18,0,False,Medium
S100661,2021-22,1,39.09,1,False,Low
S100662,2022-23,2,67.23,0,True,Medium
S100663,2022-23,1,92.84,2,True,High
S100664,2021-22,1,72.96,1,True,High
S100665,2020-21,2,95.0,0,True,High
S100666,2022-23,2,69.98,0,True,Medium
S100667,2022-23,2,68.53,0,True,Medium
S100668,2020-21,1,32.67,0,False,Low
S100669,2022-23,1,71.42,0,True,High
S100670,2020-21,2,67.53,0,True,Medium
S100671,2019-20,1,58.89,3,False,Medium
S100672,2020-21,2,62.95,0,True,Medium
S100673,2019-20,1,63.98,1,True,Medium
S100674,2022-23,2,62.3,0,True,Medium
S100675,2019-20,2,95.0,0,True,High
S100676,2020-21,1,59.44,0,False,Medium
S100677,2019-20,2,67.54,0,True,Medium
S100678,2021-22,1,58.94,0,False,Medium
S100679,2020-21,1,76.75,1,True,High
S100680,2020-21,1,67.65,0,True,Medium
S100681,2019-20,2,60.8,1,True,Medium
S100682,2022-23,2,36.11,2,False,Low
S100683,2022-23,2,68.65,2,True,Medium
S100684,2020-21,1,60.36,1,True,Medium
S100685,2020-21,1,64.09,0,True,Medium
S100686,2019-20,2,47.26,3,False,Low
S100687,2020-21,1,86.5,2,True,High
S100688,2020-21,1,77.85,1,True,High
S100689,2022-23,1,86.46,0,True,High
S100690,2020-21,2,82.2,0,True,High
S100691,2019-20,2,73.88,1,True,High
S100692,2020-21,2,47.87,2,False,Low
S100693,2020-21,1,92.65,1,True,High
S100694,2020-21,1,51.09,1,False,Medium
S100695,2021-22,2,60.97,0,True,Medium
S100696,2020-21,2,75.6,0,True,High
S100697,2019-20,2,76.35,1,True,High
S100698,2022-23,1,73.58,0,True,High
S100699,2022-23,2,59.0,1,False,Medium
S100700,2021-22,2,55.9,1,False,Medium
S100701,2019-20,2,95.0,0,True,High
S100702,2022-23,1,64.41,0,True,Medium
S100703,2022-23,2,62.57,2,True,Medium
S100704,2020-21,1,54.3,0,False,Medium
S100705,2020-21,2,68.67,0,True,Medium
S100706,2020-21,1,67.97,1,True,Medium
S100707,2021-22,2,64.76,2,True,Medium
S100708,2020-21,2,70.73,2,True,High
S100709,2019-20,1,91.45,0,True,High
S100710,2021-22,2,56.07,0,False,Medium
S100711,2022-23,2,65.65,2,True,Medium
S100712,2022-23,2,55.28,0,False,Medium
S100713,2019-20,2,69.42,0,True,Medium
S100714,2019-20,1,56.47,0,False,Medium
S100715,2022-23,1,57.12,0,False,Medium
S100716,2019-20,1,43.11,0,False,Low
S100717,2019-20,1,66.47,0,True,Medium
S100718,2019-20,1,71.45,0,True,High
S100719,2020-21,1,92.91,3,True,High
S100720,2022-23,1,72.04,0,True,High
S100721,2019-20,1,58.25,0,False,Medium
S100722,2019-20,2,44.6,0,False,Low
S100723,2020-21,2,46.68,0,False,Low
S100724,2022-23,1,45.57,2,False,Low
S100725,2021-22,1,93.17,1,True,High
S100726,2022-23,1,69.32,2,True,Medium
S100727,2022-23,2,56.26,2,False,Medium
S100728,2022-23,1,50.6,2,False,Medium
S100729,2020-21,1,52.16,0,False,Medium
S100730,2022-23,1,55.86,0,False,Medium
S100731,2021-22,1,84.74,0,True,High
S100732,2019-20,2,64.55,0,True,Medium
S100733,2022-23,1,43.29,1,False,Low
S100734,2020-21,2,95.0,0,True,High
S100735,2022-23,2,47.9,1,False,Low
S100736,2022-23,2,56.14,0,False,Medium
S100737,2021-22,1,84.65,0,True,High
S100738,2021-22,2,71.23,0,True,High
S100739,2020-21,1,57.95,2,False,Medium
S100740,2020-21,1,46.53,1,False,Low
S100741,2020-21,1,50.5,3,False,Medium
S100742,2020-21,1,51.4,2,False,Medium
S100743,2020-21,1,65.11,0,True,Medium
S100744,2019-20,1,67.87,0,True,Medium
S100745,2019-20,1,62.77,1,True,Medium
S100746,2020-21,1,64.41,1,True,Medium
S100747,2020-21,2,49.24,0,False,Low
S100748,2019-20,1,69.4,0,True,Medium
S100749,2021-22,2,84.21,0,True,High
S100750,2019-20,1,62.56,0,True,Medium
S100751,2020-21,2,62.27,2,True,Medium
S100752,2021-22,2,66.25,1,True,Medium
S100753,2020-21,1,81.77,0,True,High
S100754,2022-23,2,51.58,0,False,Medium
S100755,2021-22,1,86.76,1,True,High
S100756,2020-21,2,71.32,1,True,High
S100757,2019-20,1,65.43,0,True,Medium
S100758,2020-21,2,83.2,1,True,High
S100759,2019-20,2,47.27,1,False,Low
S100760,2021-22,1,72.83,0,True,High
S100761,2019-20,2,71.45,2,True,High
S100762,2021-22,1,50.97,0,False,Medium
S100763,2020-21,1,71.91,0,True,High
S100764,2019-20,2,69.25,0,True,Medium
S100765,2021-22,2,62.32,0,True,Medium
S100766,2021-22,2,77.94,0,True,High
S100767,2021-22,1,56.42,1,False,Medium
S100768,2022-23,1,69.05,0,True,Medium
S100769,2021-22,1,63.02,2,True,Medium
S100770,2020-21,1,55.78,1,False,Medium
S100771,2020-21,2,72.54,0,True,High
S100772,2020-21,1,61.88,0,True,Medium
S100773,2021-22,1,42.9,0,False,Low
S100774,2020-21,2,37.98,0,False,Low
S100775,2021-22,2,76.84,0,True,High
S100776,2021-22,2,46.69,0,False,Low
S100777,2021-22,1,69.19,0,True,Medium
S100778,2022-23,2,65.82,0,True,Medium
S100779,2019-20,2,59.47,0,False,Medium
S100780,2020-21,1,94.35,2,True,High
S100781,2022-23,1,67.7,0,True,Medium
S100782,2020-21,1,76.33,0,True,High
S100783,2022-23,1,69.27,0,True,Medium
S100784,2019-20,2,61.53,0,True,Medium
S100785,2019-20,1,64.71,1,True,Medium
S100786,2019-20,2,86.88,0,True,High
S100787,2019-20,2,81.32,0,True,High
S100788,2021-22,1,94.28,0,True,High
S100789,2020-21,1,68.32,0,True,Medium
S100790,2020-21,1,51.85,0,False,Medium
S100791,2020-21,1,58.39,0,False,Medium
S100792,2021-22,2,47.18,0,False,Low
S100793,2020-21,1,76.51,0,True,High
S100794,2019-20,1,56.21,3,False,Medium
S100795,2020-21,2,30.0,0,False,Low
S100796,2020-21,2,95.0,0,True,High
S100797,2022-23,2,56.44,1,False,Medium
S100798,2021-22,1,56.35,1,False,Medium
S100799,2019-20,2,90.07,1,True,High
S100800,2019-20,2,46.88,1,False,Low
S100801,2019-20,2,82.05,0,True,High
S100802,2020-21,1,56.19,0,False,Medium
S100803,2019-20,2,45.14,2,False,Low
S100804,2019-20,1,90.59,2,True,High
S100805,2022-23,2,78.85,0,True,High
S100806,2020-21,2,78.8,0,True,High
S100807,2022-23,2,70.51,1,True,High
S100808,2021-22,2,73.99,0,True,High
S100809,2020-21,2,46.52,2,False,Low
S100810,2022-23,2,66.67,0,True,Medium
S100811,2021-22,1,51.07,1,False,Medium
S100812,2022-23,1,44.17,0,False,Low
S100813,2021-22,1,71.16,0,True,High
S100814,2019-20,2,82.37,0,True,High
S100815,2019-20,1,59.25,0,False,Medium
S100816,2020-21,2,61.82,0,True,Medium
S100817,2022-23,1,47.93,2,False,Low
S100818,2022-23,2,65.11,0,True,Medium
S100819,2021-22,1,76.4,0,True,High
S100820,2020-21,2,76.87,0,True,High
S100821,2019-20,2,73.18,1,True,High
S100822,2022-23,1,55.72,0,False,Medium
S100823,2021-22,2,55.25,3,False,Medium
S100824,2019-20,1,76.93,1,True,High
S100825,2019-20,1,77.18,2,True,High
S100826,2019-20,1,62.42,0,True,Medium
S100827,2021-22,1,58.61,1,False,Medium
S100828,2021-22,2,82.51,0,True,High
S100829,2019-20,1,59.6,0,False,Medium
S100830,2021-22,2,76.19,0,True,High
S100831,2019-20,2,62.95,0,True,Medium
S100832,2019-20,2,49.29,0,False,Low
S100833,2019-20,1,89.18,0,True,High
S100834,2021-22,2,66.8,0,True,Medium
S100835,2020-21,2,54.34,0,False,Medium
S100836,2020-21,1,44.14,1,False,Low
S100837,2021-22,2,45.65,3,False,Low
S100838,2022-23,2,59.41,1,False,Medium
S100839,2021-22,2,93.88,0,True,High
S100840,2022-23,2,56.23,0,False,Medium
S100841,2019-20,2,86.71,0,True,High
S100842,2022-23,1,63.04,0,True,Medium
S100843,2019-20,1,47.28,3,False,Low
S100844,2020-21,1,57.9,0,False,Medium
S100845,2019-20,1,45.79,2,False,Low
S100846,2022-23,1,52.16,1,False,Medium
S100847,2020-21,2,51.71,1,False,Medium
S100848,2020-21,1,36.44,2,False,Low
S100849,2021-22,2,87.69,0,True,High
S100850,2022-23,2,68.17,0,True,Medium
S100851,2022-23,1,54.71,2,False,Medium
S100852,2021-22,1,68.33,0,True,Medium
S100853,2021-22,2,52.47,0,False,Medium
S100854,2020-21,2,30.0,0,False,Low
S100855,2021-22,1,95.0,1,True,High
S100856,2020-21,1,67.84,0,True,Medium
S100857,2022-23,2,56.16,2,False,Medium
S100858,2021-22,2,35.99,0,False,Low
S100859,2022-23,1,42.59,1,False,Low
S100860,2020-21,1,89.82,1,True,High
S100861,2019-20,1,87.53,0,True,High
S100862,2019-20,2,76.3,0,True,High
S100863,2022-23,2,48.27,2,False,Low
S100864,2020-21,2,87.65,1,True,High
S100865,2020-21,2,71.75,1,True,High
S100866,2019-20,1,74.82,0,True,High
S100867,2020-21,1,71.69,0,True,High
S100868,2020-21,2,42.4,0,False,Low
S100869,2022-23,2,47.03,0,False,Low
S100870,2019-20,1,57.35,1,False,Medium
S100871,2020-21,2,74.65,0,True,High
S100872,2022-23,1,44.29,1,False,Low
S100873,2021-22,1,62.37,0,True,Medium
S100874,2019-20,2,62.35,0,True,Medium
S100875,2022-23,2,76.89,2,True,High
S100876,2021-22,1,75.12,2,True,High
S100877,2020-21,1,49.85,2,False,Low
S100878,2020-21,2,86.7,2,True,High
S100879,2021-22,2,47.55,1,False,Low
S100880,2022-23,2,81.38,2,True,High
S100881,2020-21,1,56.75,1,False,Medium
S100882,2020-21,2,67.46,3,True,Medium
S100883,2022-23,1,68.39,0,True,Medium
S100884,2022-23,1,67.97,2,True,Medium
S100885,2021-22,2,75.12,0,True,High
S100886,2020-21,1,70.87,0,True,High
S100887,2022-23,2,76.75,0,True,High
S100888,2019-20,2,71.97,2,True,High
S100889,2021-22,2,46.03,0,False,Low
S100890,2021-22,2,69.05,3,True,Medium
S100891,2021-22,2,56.54,0,False,Medium
S100892,2021-22,1,48.36,0,False,Low
S100893,2019-20,2,60.65,0,True,Medium
S100894,2021-22,1,67.75,0,True,Medium
S100895,2021-22,2,68.75,1,True,Medium
S100896,2022-23,2,80.84,1,True,High
S100897,2020-21,2,84.61,0,True,High
S100898,2021-22,2,70.04,0,True,High
S100899,2022-23,1,72.76,0,True,High
S100900,2022-23,2,66.43,2,True,Medium
S100901,2020-21,2,76.51,0,True,High
S100902,2022-23,2,72.3,0,True,High
S100903,2022-23,1,64.18,0,True,Medium
S100904,2021-22,2,95.0,2,True,High
S100905,2021-22,1,56.81,0,False,Medium
S100906,2022-23,2,86.82,0,True,High
S100907,2019-20,2,44.69,1,False,Low
S100908,2020-21,2,77.2,3,True,High
S100909,2022-23,2,86.55,1,True,High
S100910,2022-23,2,36.39,0,False,Low
S100911,2019-20,2,67.08,0,True,Medium
S100912,2020-21,2,75.73,3,True,High
S100913,2022-23,1,68.78,0,True,Medium
S100914,2022-23,2,70.67,0,True,High
S100915,2021-22,2,67.04,0,True,Medium
S100916,2022-23,1,48.59,3,False,Low
S100917,2019-20,2,95.0,1,True,High
S100918,2022-23,2,57.45,1,False,Medium
S100919,2020-21,1,71.51,0,True,High
S100920,2020-21,2,55.3,0,False,Medium
S100921,2019-20,2,30.86,0,False,Low
S100922,2022-23,1,51.13,0,False,Medium
S100923,2022-23,1,43.29,2,False,Low
S100924,2022-23,2,81.37,0,True,High
S100925,2022-23,1,55.9,0,False,Medium
S100926,2022-23,1,57.29,2,False,Medium
S100927,2020-21,1,49.04,0,False,Low
S100928,2021-22,2,66.41,1,True,Medium
S100929,2020-21,2,54.25,1,False,Medium
S100930,2021-22,1,79.89,2,True,High
S100931,2020-21,1,69.53,2,True,Medium
S100932,2019-20,1,56.42,1,False,Medium
S100933,2022-23,1,77.75,0,True,High
S100934,2021-22,2,65.12,0,True,Medium
S100935,2020-21,2,65.32,2,True,Medium
S100936,2021-22,2,43.06,0,False,Low
S100937,2022-23,2,63.93,1,True,Medium
S100938,2019-20,1,69.82,0,True,Medium
S100939,2022-23,2,85.0,0,True,High
S100940,2020-21,1,53.72,0,False,Medium
S100941,2020-21,1,95.0,0,True,High
S100942,2021-22,1,73.35,3,True,High
S100943,2019-20,1,42.21,2,False,Low
S100944,2019-20,2,52.32,0,False,Medium
S100945,2020-21,1,86.31,1,True,High
S100946,2021-22,1,83.65,0,True,High
S100947,2022-23,1,65.27,2,True,Medium
S100948,2022-23,1,67.25,2,True,Medium
S100949,2020-21,2,47.53,0,False,Low
S100950,2020-21,1,84.82,0,True,High
S100951,2022-23,2,50.18,1,False,Medium
S100952,2022-23,1,77.67,3,True,High
S100953,2022-23,2,85.28,1,True,High
S100954,2021-22,1,65.72,2,True,Medium
S100955,2019-20,1,79.51,2,True,High
S100956,2020-21,2,92.71,0,True,High
S100957,2020-21,2,69.02,2,True,Medium
S100958,2021-22,2,62.37,0,True,Medium
S100959,2022-23,1,64.0,0,True,Medium
S100960,2021-22,2,53.86,1,False,Medium
S100961,2022-23,2,53.52,0,False,Medium
S100962,2020-21,1,71.64,0,True,High
S100963,2019-20,2,62.54,1,True,Medium
S100964,2021-22,1,69.91,0,True,Medium
S100965,2022-23,1,42.65,2,False,Low
S100966,2020-21,2,63.61,3,True,Medium
S100967,2019-20,1,80.45,0,True,High
S100968,2021-22,1,48.22,0,False,Low
S100969,2021-22,1,65.25,1,True,Medium
S100970,2020-21,1,37.18,0,False,Low
S100971,2021-22,2,45.42,0,False,Low
S100972,2020-21,2,77.11,1,True,High
S100973,2021-22,1,60.36,1,True,Medium
S100974,2019-20,2,92.33,0,True,High
S100975,2019-20,1,71.49,2,True,High
S100976,2021-22,2,72.96,1,True,High
S100977,2020-21,2,48.85,0,False,Low
S100978,2022-23,1,59.22,1,False,Medium
S100979,2021-22,1,54.01,0,False,Medium
S100980,2022-23,1,49.02,0,False,Low
S100981,2020-21,1,74.96,2,True,High
S100982,2022-23,2,77.97,2,True,High
S100983,2021-22,1,70.98,0,True,High
S100984,2019-20,2,52.58,2,False,Medium
S100985,2020-21,2,69.96,0,True,Medium
S100986,2019-20,1,36.31,0,False,Low
S100987,2019-20,2,84.85,0,True,High
S100988,2019-20,1,45.53,0,False,Low
S100989,2021-22,1,48.19,0,False,Low
S100990,2020-21,2,66.73,2,True,Medium
S100991,2022-23,1,68.06,0,True,Medium
S100992,2019-20,1,63.91,0,True,Medium
S100993,2022-23,1,48.35,1,False,Low
S100994,2020-21,2,82.0,0,True,High
S100995,2020-21,2,39.71,1,False,Low
S100996,2022-23,1,42.75,0,False,Low
S100997,2022-23,1,63.4,0,True,Medium
S100998,2019-20,2,46.04,1,False,Low
S100999,2022-23,2,83.34,0,True,High
S101000,2022-23,1,47.33,0,False,Low
S101001,2021-22,2,88.36,0,True,High
S101002,2019-20,1,80.53,0,True,High
S101003,2019-20,1,83.53,1,True,High
S101004,2020-21,1,93.31,0,True,High
S101005,2022-23,2,66.22,0,True,Medium
S101006,2021-22,2,49.81,0,False,Low
S101007,2020-21,2,63.45,0,True,Medium
S101008,2021-22,1,56.5,2,False,Medium
S101009,2019-20,2,54.36,3,False,Medium
S101010,2022-23,2,67.26,0,True,Medium
S101011,2021-22,1,60.32,0,True,Medium
S101012,2020-21,2,53.72,0,False,Medium
S101013,2019-20,1,61.32,0,True,Medium
S101014,2021-22,1,73.23,0,True,High
S101015,2021-22,2,79.35,0,True,High
S101016,2020-21,2,40.96,1,False,Low
S101017,2021-22,1,60.45,0,True,Medium
S101018,2019-20,2,62.88,3,True,Medium
S101019,2021-22,2,47.26,0,False,Low
S101020,2022-23,2,63.2,1,True,Medium
S101021,2022-23,1,67.22,2,True,Medium
S101022,2020-21,1,72.78,0,True,High
S101023,2022-23,2,66.16,2,True,Medium
S101024,2022-23,1,51.79,0,False,Medium
S101025,2021-22,2,95.0,3,True,High
S101026,2019-20,2,77.44,3,True,High
S101027,2019-20,2,73.29,0,True,High
S101028,2021-22,2,80.07,2,True,High
S101029,2022-23,1,68.67,0,True,Medium
S101030,2021-22,2,84.29,0,True,High
S101031,2022-23,1,65.85,0,True,Medium
S101032,2022-23,1,65.03,0,True,Medium
S101033,2022-23,2,74.53,1,True,High
S101034,2019-20,2,88.65,0,True,High
S101035,2020-21,1,87.68,1,True,High
S101036,2019-20,2,73.89,0,True,High
S101037,2022-23,2,72.75,3,True,High
S101038,2021-22,1,75.44,0,True,High
S101039,2021-22,1,79.78,0,True,High
S101040,2022-23,1,84.48,1,True,High
S101041,2020-21,2,61.45,2,True,Medium
S101042,2019-20,2,84.77,1,True,High
S101043,2019-20,1,70.14,0,True,High
S101044,2022-23,1,74.76,0,True,High
S101045,2022-23,2,85.73,0,True,High
S101046,2020-21,1,76.21,0,True,High
S101047,2019-20,1,78.74,0,True,High
S101048,2020-21,2,59.16,0,False,Medium
S101049,2019-20,1,87.47,0,True,High
S101050,2020-21,2,75.44,1,True,High
S101051,2020-21,1,66.89,1,True,Medium
S101052,2020-21,2,81.52,0,True,High
S101053,2021-22,2,95.0,0,True,High
S101054,2021-22,1,47.47,0,False,Low
S101055,2021-22,1,52.94,0,False,Medium
S101056,2019-20,1,95.0,1,True,High
S101057,2020-21,2,71.4,1,True,High
S101058,2022-23,1,67.86,1,True,Medium
S101059,2022-23,2,63.27,0,True,Medium
S101060,2019-20,1,83.13,2,True,High
S101061,2019-20,2,95.0,0,True,High
S101062,2022-23,1,55.02,2,False,Medium
S101063,2020-21,2,63.55,0,True,Medium
S101064,2021-22,2,59.74,0,False,Medium
S101065,2019-20,2,75.99,0,True,High
S101066,2019-20,2,83.34,0,True,High
S101067,2019-20,2,89.31,0,True,High
S101068,2022-23,2,76.5,2,True,High
S101069,2021-22,1,95.0,0,True,High
S101070,2020-21,2,56.38,1,False,Medium
S101071,2020-21,1,52.48,2,False,Medium
S101072,2022-23,1,87.04,1,True,High
S101073,2019-20,1,66.84,0,True,Medium
S101074,2022-23,1,44.36,3,False,Low
S101075,2022-23,1,60.26,0,True,Medium
S101076,2020-21,1,68.83,0,True,Medium
S101077,2021-22,1,55.31,1,False,Medium
S101078,2020-21,2,49.78,0,False,Low
S101079,2022-23,1,61.89,1,True,Medium
S101080,2022-23,1,49.03,0,False,Low
S101081,2019-20,2,74.53,0,True,High
S101082,2019-20,2,35.84,0,False,Low
S101083,2022-23,1,66.36,3,True,Medium
S101084,2020-21,2,72.79,2,True,High
S101085,2019-20,1,63.64,0,True,Medium
S101086,2021-22,2,81.4,0,True,High
S101087,2021-22,1,44.44,0,False,Low
S101088,2022-23,2,54.48,0,False,Medium
S101089,2021-22,1,60.05,2,True,Medium
S101090,2021-22,2,75.69,3,True,High
S101091,2019-20,1,68.28,1,True,Medium
S101092,2019-20,2,95.0,0,True,High
S101093,2020-21,2,52.91,0,False,Medium
S101094,2019-20,2,44.08,0,False,Low
S101095,2020-21,2,91.84,0,True,High
S101096,2019-20,2,43.54,0,False,Low
S101097,2022-23,1,75.25,2,True,High
S101098,2020-21,1,50.32,0,False,Medium
S101099,2022-23,1,33.96,0,False,Low
S101100,2020-21,2,59.38,0,False,Medium
S101101,2021-22,2,78.49,3,True,High
S101102,2020-21,2,46.67,1,False,Low
S101103,2020-21,1,73.64,0,True,High
S101104,2020-21,1,76.44,2,True,High
S101105,2020-21,1,45.92,0,False,Low
S101106,2020-21,2,61.58,0,True,Medium
S101107,2021-22,2,88.66,0,True,High
S101108,2020-21,2,74.76,0,True,High
S101109,2022-23,1,61.08,0,True,Medium
S101110,2020-21,2,71.23,1,True,High
S101111,2020-21,2,54.72,0,False,Medium
S101112,2022-23,2,81.71,0,True,High
S101113,2019-20,1,81.7,0,True,High
S101114,2019-20,1,66.81,2,True,Medium
S101115,2021-22,1,68.46,1,True,Medium
S101116,2020-21,2,50.02,0,False,Medium
S101117,2020-21,2,44.72,0,False,Low
S101118,2019-20,1,59.35,0,False,Medium
S101119,2020-21,2,63.69,0,True,Medium
S101120,2021-22,2,80.94,0,True,High
S101121,2022-23,2,78.84,0,True,High
S101122,2020-21,1,67.77,2,True,Medium
S101123,2022-23,1,82.86,0,True,High
S101124,2021-22,1,50.85,2,False,Medium
S101125,2019-20,2,81.16,1,True,High
S101126,2021-22,1,53.14,0,False,Medium
S101127,2021-22,1,83.6,1,True,High
S101128,2021-22,1,64.8,0,True,Medium
S101129,2021-22,1,35.03,1,False,Low
S101130,2022-23,1,75.95,0,True,High
S101131,2021-22,2,77.14,0,True,High
S101132,2021-22,2,58.15,0,False,Medium
S101133,2021-22,2,59.43,0,False,Medium
S101134,2021-22,2,62.61,0,True,Medium
S101135,2022-23,2,36.12,0,False,Low
S101136,2021-22,2,30.0,0,False,Low
S101137,2019-20,1,84.52,2,True,High
S101138,2021-22,2,52.64,0,False,Medium
S101139,2021-22,2,92.83,0,True,High
S101140,2020-21,2,85.56,0,True,High
S101141,2020-21,2,88.51,0,True,High
S101142,2020-21,2,55.25,1,False,Medium
S101143,2021-22,2,40.87,0,False,Low
S101144,2019-20,2,48.7,1,False,Low
S101145,2019-20,2,58.3,0,False,Medium
S101146,2020-21,1,30.0,0,False,Low
S101147,2020-21,2,57.87,1,False,Medium
S101148,2021-22,2,61.97,0,True,Medium
S101149,2019-20,2,45.58,0,False,Low
S101150,2019-20,2,49.39,0,False,Low
S101151,2020-21,2,61.69,0,True,Medium
S101152,2019-20,1,70.34,0,True,High
S101153,2020-21,1,51.64,0,False,Medium
S101154,2020-21,1,69.38,0,True,Medium
S101155,2022-23,1,67.05,1,True,Medium
S101156,2022-23,1,65.7,2,True,Medium
S101157,2021-22,2,55.22,1,False,Medium
S101158,2020-21,1,45.0,1,False,Low
S101159,2021-22,1,90.45,1,True,High
S101160,2022-23,1,74.45,3,True,High
S101161,2019-20,1,80.09,0,True,High
S101162,2022-23,2,63.75,0,True,Medium
S101163,2022-23,2,62.54,0,True,Medium
S101164,2022-23,1,72.36,0,True,High
S101165,2019-20,2,37.48,0,False,Low
S101166,2022-23,2,48.28,0,False,Low
S101167,2020-21,2,53.03,0,False,Medium
S101168,2020-21,2,58.18,3,False,Medium
S101169,2022-23,1,51.8,3,False,Medium
S101170,2021-22,2,69.99,1,True,Medium
S101171,2021-22,2,66.22,0,True,Medium
S101172,2019-20,1,85.89,2,True,High
S101173,2019-20,1,95.0,2,True,High
S101174,2020-21,2,46.06,2,False,Low
S101175,2020-21,1,67.21,1,True,Medium
S101176,2022-23,1,67.18,0,True,Medium
S101177,2021-22,1,64.79,0,True,Medium
S101178,2020-21,1,48.73,2,False,Low
S101179,2021-22,2,51.24,0,False,Medium
S101180,2019-20,1,68.61,0,True,Medium
S101181,2019-20,2,50.82,0,False,Medium
S101182,2022-23,1,67.39,0,True,Medium
S101183,2022-23,2,61.31,2,True,Medium
S101184,2020-21,1,67.12,0,True,Medium
S101185,2021-22,1,50.7,0,False,Medium
S101186,2020-21,1,67.36,3,True,Medium
S101187,2020-21,2,51.79,0,False,Medium
S101188,2021-22,2,67.41,2,True,Medium
S101189,2020-21,1,85.09,0,True,High
S101190,2022-23,1,68.91,1,True,Medium
S101191,2021-22,1,69.83,0,True,Medium
S101192,2021-22,2,77.26,0,True,High
S101193,2020-21,2,43.95,0,False,Low
S101194,2021-22,2,90.78,3,True,High
S101195,2022-23,2,49.17,0,False,Low
S101196,2022-23,1,78.19,0,True,High
S101197,2019-20,2,76.2,2,True,High
S101198,2019-20,2,51.47,0,False,Medium
S101199,2019-20,1,80.13,1,True,High
S101200,2019-20,1,72.47,1,True,High
S101201,2020-21,2,93.35,0,True,High
S101202,2019-20,2,67.9,0,True,Medium
S101203,2019-20,1,63.37,2,True,Medium
S101204,2019-20,2,57.28,0,False,Medium
S101205,2019-20,1,38.85,0,False,Low
S101206,2020-21,2,60.23,1,True,Medium
S101207,2019-20,2,60.86,0,True,Medium
S101208,2021-22,2,68.93,1,True,Medium
S101209,2022-23,1,43.65,0,False,Low
S101210,2021-22,2,61.41,2,True,Medium
S101211,2020-21,1,73.64,0,True,High
S101212,2020-21,1,75.13,0,True,High
