student_id,gender,date_of_birth,region,school_id,grade_level,enrollment_year,program_type
S100446,Male,2007-07-24,North,SCH_3,11,2022,Commerce
S100447,Female,2000-12-26,North,SCH_19,7,2022,Arts
S100448,Male,2001-07-22,Central,SCH_4,12,2023,Commerce
S100449,Female,2003-11-16,Central,SCH_20,12,2023,Science
S100450,Female,2006-03-15,West,SCH_3,9,2022,Science
S100451,Female,2004-05-16,North,SCH_8,7,2021,Commerce
S100452,Female,2004-08-19,West,SCH_8,7,2021,Arts
S100453,Female,2000-07-20,East,SCH_7,9,2023,Arts
S100454,Male,2005-08-26,South,SCH_2,10,2021,Arts
S100455,Male,2006-06-27,North,SCH_6,9,2020,Science
S100456,Female,2001-06-01,East,SCH_16,11,2020,Science
S100457,Female,2003-09-10,North,SCH_10,6,2020,Arts
S100458,Male,2003-12-06,Central,SCH_4,12,2022,Commerce
S100459,Male,2003-09-03,West,SCH_13,6,2022,Arts
S100460,Female,2001-11-11,Central,SCH_10,12,2022,Commerce
S100461,Male,2005-06-11,South,SCH_14,7,2022,Science
S100462,Female,2008-08-19,Central,SCH_9,9,2022,Science
S100463,Male,2004-01-31,North,SCH_11,9,2023,Science
S100464,Female,2001-02-28,Central,SCH_18,9,2021,Arts
S100465,Male,2005-05-22,North,SCH_11,11,2023,Arts
S100466,Female,2004-09-08,South,SCH_17,11,2021,Science
S100467,Male,2008-12-19,Central,SCH_2,10,2023,Science
S100468,Male,2008-05-24,West,SCH_3,8,2020,Science
S100469,Female,2006-08-31,West,SCH_11,12,2019,Arts
S100470,Male,2002-02-16,West,SCH_18,8,2022,Arts
S100471,Female,2005-11-15,Central,SCH_3,8,2019,Science
S100472,Male,2004-12-31,Central,SCH_15,12,2019,Arts
S100473,Female,2000-07-26,Central,SCH_11,10,2020,Arts
S100474,Male,2004-03-17,North,SCH_11,9,2019,Arts
S100475,Female,2004-07-17,South,SCH_20,8,2019,Arts
S100476,Male,2007-03-18,West,SCH_11,9,2020,Science
S100477,Female,2006-01-22,North,SCH_19,7,2021,Science
S100478,Male,2000-01-22,West,SCH_1,8,2023,Arts
S100479,Female,2000-06-02,North,SCH_5,7,2019,Science
S100480,Female,2005-05-16,Central,SCH_10,10,2022,Science
S100481,Female,2000-08-06,West,SCH_10,6,2020,Science
S100482,Male,2001-10-30,Central,SCH_14,11,2019,Commerce
S100483,Female,2004-02-27,West,SCH_2,12,2021,Science
S100484,Male,2006-03-27,East,SCH_4,10,2021,Science
S100485,Female,2005-08-29,North,SCH_2,10,2022,Arts
S100486,Male,2007-02-13,East,SCH_18,10,2019,Arts
S100487,Female,2002-08-07,North,SCH_13,8,2022,Commerce
S100488,Male,2006-01-04,South,SCH_19,7,2021,Commerce
S100489,Male,2008-09-14,West,SCH_5,11,2021,Science
S100490,Female,2001-02-06,South,SCH_20,8,2023,Science
S100491,Male,2001-08-18,South,SCH_2,6,2021,Arts
S100492,Male,2006-08-11,North,SCH_11,12,2020,Science
S100493,Female,2003-12-08,East,SCH_18,12,2023,Science
S100494,Male,2007-10-20,Central,SCH_6,11,2022,Science
S100495,Male,2008-02-13,North,SCH_10,12,2021,Science
S100496,Male,2003-03-03,Central,SCH_17,12,2020,Science
S100497,Female,2004-10-08,South,SCH_11,10,2023,Science
S100498,Male,2003-07-30,Central,SCH_19,9,2020,Science
S100499,Female,2000-03-13,East,SCH_17,6,2023,Science
S100500,Male,2001-04-25,North,SCH_4,7,2023,Arts
S100501,Male,2001-07-13,East,SCH_14,6,2023,Commerce
S100502,Male,2002-01-14,East,SCH_20,8,2022,Science
S100503,Female,2004-01-06,North,SCH_4,12,2023,Arts
S100504,Male,2000-04-09,East,SCH_14,9,2023,Science
S100505,Male,2002-12-18,West,SCH_4,8,2020,Science
S100506,Female,2006-12-30,West,SCH_6,11,2023,Commerce
S100507,Male,2006-04-24,West,SCH_9,10,2022,Arts
S100508,Female,2001-02-16,Central,SCH_12,12,2020,Science
S100509,Female,2002-12-24,East,SCH_8,10,2023,Commerce
S100510,Male,2007-03-27,North,SCH_4,6,2020,Commerce
S100511,Female,2003-03-23,North,SCH_5,10,2022,Science
S100512,Male,2005-07-01,Central,SCH_6,10,2020,Science
S100513,Female,2006-05-02,North,SCH_5,11,2022,Arts
S100514,Female,2002-03-31,West,SCH_19,7,2021,Arts
S100515,Male,2008-08-16,East,SCH_8,7,2023,Science
S100516,Female,2001-10-23,North,SCH_9,8,2022,Science
S100517,Female,2008-03-13,North,SCH_15,12,2023,Commerce
S100518,Female,2001-07-13,South,SCH_4,8,2022,Arts
S100519,Female,2008-02-12,South,SCH_9,7,2019,Science
S100520,Female,2008-01-17,South,SCH_7,6,2019,Science
S100521,Male,2003-06-25,East,SCH_8,7,2019,Arts
S100522,Female,2004-12-18,West,SCH_15,8,2022,Science
S100523,Male,2007-12-25,West,SCH_19,9,2023,Commerce
S100524,Female,2001-09-01,West,SCH_15,12,2019,Commerce
S100525,Male,2006-09-27,East,SCH_5,10,2023,Science
S100526,Male,2000-01-25,East,SCH_19,11,2022,Arts
S100527,Female,2005-07-21,South,SCH_7,9,2023,Commerce
S100528,Female,2000-10-10,North,SCH_6,9,2023,Arts
S100529,Female,2004-01-12,Central,SCH_19,10,2019,Arts
S100530,Male,2008-01-07,Central,SCH_17,7,2020,Arts
S100531,Female,2000-10-27,North,SCH_10,12,2021,Commerce
S100532,Male,2002-12-27,South,SCH_19,6,2022,Commerce
S100533,Male,2002-10-27,North,SCH_11,9,2022,Science
S100534,Male,2002-03-27,North,SCH_15,6,2022,Arts
S100535,Female,2008-10-13,Central,SCH_10,11,2021,Commerce
S100536,Female,2008-11-09,South,SCH_11,11,2020,Commerce
S100537,Male,2000-03-23,East,SCH_3,11,2023,Science
S100538,Male,2005-04-04,Central,SCH_3,8,2022,Commerce
S100539,Female,2008-08-10,East,SCH_18,9,2023,Commerce
S100540,Male,2005-09-24,South,SCH_11,11,2019,Commerce
S100541,Female,2001-09-09,North,SCH_20,8,2019,Science
S100542,Male,2008-02-23,West,SCH_18,11,2019,Science
S100543,Female,2006-04-28,West,SCH_15,7,2022,Arts
S100544,Male,2000-06-24,South,SCH_7,9,2021,Commerce
S100545,Female,2003-04-04,West,SCH_10,8,2022,Science
S100546,Male,2007-05-28,East,SCH_20,11,2019,Science
S100547,Female,2002-04-21,West,SCH_10,12,2019,Science
S100548,Female,2001-01-04,South,SCH_13,8,2022,Arts
S100549,Male,2004-12-23,South,SCH_15,11,2021,Arts
S100550,Male,2005-10-02,East,SCH_18,7,2021,Arts
S100551,Female,2001-11-20,West,SCH_4,6,2023,Arts
S100552,Male,2004-11-14,West,SCH_20,11,2020,Arts
S100553,Female,2003-09-26,North,SCH_17,6,2019,Commerce
S100554,Male,2008-10-03,Central,SCH_3,9,2021,Commerce
S100555,Female,2003-12-03,South,SCH_2,7,2019,Science
S100556,Female,2001-01-01,North,SCH_4,12,2020,Arts
S100557,Female,2001-10-05,South,SCH_1,9,2019,Arts
S100558,Female,2006-08-23,North,SCH_15,12,2021,Science
S100559,Female,2000-03-13,Central,SCH_1,6,2023,Commerce
S100560,Female,2008-02-10,North,SCH_6,7,2022,Arts
S100561,Male,2003-06-25,South,SCH_7,10,2022,Arts
S100562,Male,2002-05-09,West,SCH_19,7,2021,Arts
S100563,Male,2000-02-12,South,SCH_12,7,2021,Commerce
S100564,Female,2006-08-21,East,SCH_1,12,2020,Commerce
S100565,Female,2002-11-30,East,SCH_7,10,2019,Arts
S100566,Female,2006-01-26,East,SCH_19,8,2020,Arts
S100567,Female,2006-03-09,East,SCH_13,8,2022,Science
S100568,Male,2004-02-25,Central,SCH_12,8,2019,Science
S100569,Male,2005-09-17,West,SCH_12,6,2020,Commerce
S100570,Female,2001-01-03,West,SCH_13,7,2022,Science
S100571,Male,2007-09-05,South,SCH_14,11,2019,Arts
S100572,Male,2000-05-30,North,SCH_12,10,2023,Commerce
S100573,Female,2003-02-08,South,SCH_20,11,2023,Science
S100574,Male,2004-02-12,South,SCH_12,6,2020,Commerce
S100575,Female,2003-12-30,South,SCH_6,10,2021,Arts
S100576,Male,2002-12-06,South,SCH_10,11,2019,Science
S100577,Female,2002-10-20,West,SCH_20,12,2020,Science
S100578,Female,2004-05-17,North,SCH_9,6,2021,Science
S100579,Female,2007-08-16,South,SCH_2,6,2021,Arts
S100580,Female,2005-08-02,West,SCH_7,6,2019,Commerce
S100581,Male,2003-10-21,South,SCH_9,10,2019,Science
S100582,Female,2000-03-09,East,SCH_12,11,2021,Commerce
S100583,Female,2006-06-04,South,SCH_5,11,2022,Commerce
S100584,Female,2002-08-01,South,SCH_1,9,2020,Commerce
S100585,Male,2002-03-12,Central,SCH_15,6,2019,Arts
S100586,Female,2006-06-01,East,SCH_8,8,2021,Arts
S100587,Male,2006-02-28,North,SCH_1,7,2022,Science
S100588,Female,2000-03-01,South,SCH_18,12,2023,Science
S100589,Male,2002-08-03,North,SCH_13,12,2021,Commerce
S100590,Male,2008-03-29,East,SCH_1,9,2022,Commerce
S100591,Female,2003-08-30,South,SCH_5,9,2023,Commerce
S100592,Male,2003-03-30,Central,SCH_18,10,2022,Arts
S100593,Female,2000-11-26,West,SCH_16,9,2019,Arts
S100594,Female,2004-03-31,Central,SCH_10,11,2021,Science
S100595,Female,2000-12-03,Central,SCH_4,10,2023,Commerce
S100596,Male,2004-06-17,West,SCH_1,10,2022,Commerce
S100597,Male,2003-08-20,West,SCH_8,12,2023,Arts
S100598,Female,2004-03-06,West,SCH_5,12,2020,Science
S100599,Female,2004-07-31,South,SCH_2,8,2021,Commerce
S100600,Male,2003-09-23,North,SCH_17,6,2019,Commerce
S100601,Female,2004-04-22,North,SCH_7,9,2023,Science
S100602,Female,2007-05-10,West,SCH_17,6,2022,Commerce
S100603,Female,2000-10-01,Central,SCH_6,6,2023,Arts
S100604,Male,2003-04-02,East,SCH_15,6,2022,Science
S100605,Male,2006-06-24,West,SCH_5,10,2023,Commerce
S100606,Male,2007-03-21,Central,SCH_15,6,2019,Commerce
S100607,Female,2006-12-26,Central,SCH_18,9,2019,Arts
S100608,Female,2006-08-31,South,SCH_18,10,2021,Arts
S100609,Female,2005-06-16,South,SCH_6,9,2019,Arts
S100610,Male,2002-05-19,North,SCH_2,10,2023,Commerce
S100611,Female,2007-11-20,North,SCH_17,7,2023,Commerce
S100612,Female,2002-10-11,East,SCH_4,7,2019,Commerce
S100613,Female,2005-03-26,East,SCH_12,7,2020,Science
S100614,Female,2001-08-25,East,SCH_19,7,2023,Arts
S100615,Male,2004-12-04,East,SCH_2,10,2021,Science
S100616,Male,2001-11-21,Central,SCH_2,6,2020,Arts
S100617,Female,2001-05-08,Central,SCH_14,8,2019,Commerce
S100618,Male,2001-05-04,North,SCH_15,12,2022,Science
S100619,Male,2007-07-31,South,SCH_20,11,2023,Science
S100620,Female,2008-08-10,South,SCH_2,8,2022,Arts
S100621,Female,2006-12-31,West,SCH_4,7,2021,Science
S100622,Male,2001-01-24,Central,SCH_19,6,2020,Science
S100623,Female,2000-10-21,East,SCH_9,9,2022,Commerce
S100624,Male,2003-10-24,East,SCH_7,6,2021,Arts
S100625,Female,2007-10-14,West,SCH_13,9,2022,Science
S100626,Male,2007-12-22,South,SCH_12,8,2022,Commerce
S100627,Female,2004-09-13,East,SCH_3,6,2021,Science
S100628,Male,2007-02-09,South,SCH_13,6,2023,Commerce
S100629,Male,2001-10-10,West,SCH_15,11,2022,Science
S100630,Male,2005-02-16,South,SCH_14,8,2021,Commerce
S100631,Female,2001-07-21,South,SCH_9,6,2022,Commerce
S100632,Male,2008-12-02,South,SCH_13,9,2023,Arts
S100633,Male,2007-12-10,East,SCH_4,12,2021,Commerce
S100634,Female,2007-09-18,North,SCH_8,6,2022,Science
S100635,Female,2001-03-20,Central,SCH_3,9,2019,Commerce
S100636,Male,2000-12-28,South,SCH_2,7,2023,Commerce
S100637,Male,2005-12-10,South,SCH_19,6,2022,Science
S100638,Female,2003-04-26,South,SCH_8,9,2020,Science
S100639,Female,2002-01-11,North,SCH_17,12,2021,Commerce
S100640,Female,2005-08-03,West,SCH_13,8,2022,Science
S100641,Female,2001-11-10,East,SCH_7,7,2023,Commerce
S100642,Female,2006-10-03,North,SCH_9,6,2023,Commerce
S100643,Male,2004-06-30,South,SCH_12,11,2020,Commerce
S100644,Female,2004-04-21,North,SCH_14,9,2020,Science
S100645,Male,2003-09-20,North,SCH_14,12,2022,Arts
S100646,Male,2005-11-09,North,SCH_15,11,2019,Arts
S100647,Male,2000-03-03,West,SCH_3,6,2023,Commerce
S100648,Female,2007-01-03,Central,SCH_15,9,2019,Commerce
S100649,Male,2003-03-08,East,SCH_19,6,2019,Science
S100650,Male,2008-11-30,West,SCH_20,7,2022,Arts
S100651,Female,2003-05-13,West,SCH_14,12,2021,Arts
S100652,Male,2007-09-20,Central,SCH_8,12,2021,Arts
S100653,Male,2008-12-29,West,SCH_5,7,2021,Science
S100654,Female,2000-09-12,North,SCH_19,6,2020,Science
S100655,Male,2000-05-14,North,SCH_4,6,2023,Science
S100656,Male,2002-05-24,South,SCH_14,10,2020,Commerce
S100657,Male,2002-04-01,West,SCH_16,6,2023,Science
S100658,Female,2005-11-05,South,SCH_20,12,2023,Commerce
S100659,Female,2008-04-23,East,SCH_6,6,2023,Commerce
S100660,Female,2008-12-22,North,SCH_6,11,2022,Commerce
S100661,Male,2008-10-05,East,SCH_3,11,2021,Commerce
S100662,Male,2002-04-02,Central,SCH_15,7,2020,Science
S100663,Female,2008-06-01,North,SCH_3,11,2020,Science
S100664,Male,2002-08-31,East,SCH_11,6,2022,Arts
S100665,Male,2008-02-29,Central,SCH_3,8,2023,Arts
S100666,Female,2004-11-12,East,SCH_10,6,2021,Commerce
S100667,Female,2000-04-30,Central,SCH_18,12,2019,Arts
S100668,Male,2004-06-25,Central,SCH_1,10,2019,Arts
S100669,Male,2008-07-06,North,SCH_16,9,2022,Arts
S100670,Male,2003-09-26,South,SCH_16,12,2021,Commerce
S100671,Female,2002-10-04,Central,SCH_10,7,2019,Arts
S100672,Female,2002-07-13,Central,SCH_1,11,2019,Science
S100673,Female,2001-10-06,North,SCH_4,8,2020,Commerce
S100674,Female,2005-07-25,South,SCH_3,12,2021,Science
S100675,Male,2007-07-24,West,SCH_5,9,2019,Commerce
S100676,Female,2007-12-17,West,SCH_12,8,2020,Science
S100677,Female,2005-08-30,South,SCH_12,7,2021,Arts
S100678,Female,2000-08-29,East,SCH_13,11,2023,Commerce
S100679,Female,2006-11-07,North,SCH_12,10,2021,Science
S100680,Female,2008-03-29,South,SCH_16,12,2022,Commerce
S100681,Male,2007-04-22,West,SCH_13,12,2020,Science
S100682,Male,2006-06-08,Central,SCH_5,12,2023,Arts
S100683,Female,2004-06-07,West,SCH_4,7,2020,Commerce
S100684,Male,2002-03-13,Central,SCH_15,8,2020,Commerce
S100685,Female,2002-08-21,North,SCH_12,8,2019,Science
S100686,Female,2000-03-09,Central,SCH_19,7,2021,Science
S100687,Male,2003-02-26,South,SCH_19,12,2020,Arts
S100688,Male,2000-07-14,Central,SCH_11,6,2020,Science
S100689,Female,2005-12-27,East,SCH_6,7,2022,Science
S100690,Female,2006-05-19,South,SCH_9,11,2022,Science
S100691,Female,2006-06-17,North,SCH_1,11,2022,Arts
S100692,Male,2002-01-15,South,SCH_12,10,2020,Arts
S100693,Female,2004-08-15,East,SCH_14,7,2023,Commerce
S100694,Female,2000-10-03,North,SCH_6,9,2021,Arts
S100695,Female,2000-03-01,West,SCH_1,11,2020,Science
S100696,Male,2005-03-28,East,SCH_2,11,2019,Commerce
S100697,Female,2005-09-30,North,SCH_11,11,2023,Arts
S100698,Female,2006-01-09,Central,SCH_3,6,2023,Arts
S100699,Male,2004-11-07,South,SCH_10,9,2021,Science
S100700,Female,2003-08-27,North,SCH_6,12,2023,Science
S100701,Female,2005-01-11,South,SCH_6,12,2021,Arts
S100702,Male,2007-02-04,Central,SCH_20,7,2023,Commerce
S100703,Female,2001-07-20,North,SCH_2,6,2021,Science
S100704,Male,2004-04-20,West,SCH_10,11,2022,Arts
S100705,Male,2001-09-13,East,SCH_6,12,2022,Arts
S100706,Female,2005-07-18,North,SCH_17,9,2023,Science
S100707,Female,2003-04-15,Central,SCH_14,12,2023,Commerce
S100708,Female,2000-11-09,North,SCH_5,9,2021,Commerce
S100709,Female,2007-10-25,South,SCH_17,6,2021,Commerce
S100710,Male,2007-12-05,North,SCH_2,12,2020,Science
S100711,Female,2005-11-14,West,SCH_9,11,2022,Science
S100712,Male,2008-01-07,North,SCH_12,6,2020,Science
S100713,Female,2003-05-21,East,SCH_19,8,2020,Commerce
S100714,Female,2007-11-16,North,SCH_7,11,2019,Commerce
S100715,Female,2000-05-16,South,SCH_9,6,2021,Science
S100716,Male,2002-10-26,North,SCH_16,7,2019,Science
S100717,Female,2008-05-16,West,SCH_20,12,2019,Science
S100718,Female,2005-11-26,Central,SCH_11,11,2020,Commerce
S100719,Female,2007-02-07,North,SCH_12,10,2019,Arts
S100720,Female,2008-07-07,North,SCH_15,11,2021,Arts
S100721,Male,2001-10-23,East,SCH_18,8,2020,Commerce
S100722,Female,2006-10-08,West,SCH_19,6,2021,Science
S100723,Male,2007-05-01,Central,SCH_16,10,2023,Science
S100724,Male,2006-04-27,South,SCH_15,8,2019,Science
S100725,Male,2000-03-27,North,SCH_5,7,2020,Science
S100726,Male,2006-11-17,Central,SCH_11,11,2022,Commerce
S100727,Male,2005-10-24,South,SCH_15,12,2021,Arts
S100728,Male,2006-11-23,West,SCH_18,10,2019,Arts
S100729,Female,2006-09-27,West,SCH_13,12,2021,Commerce
S100730,Male,2007-11-12,Central,SCH_4,6,2021,Science
S100731,Male,2008-01-21,South,SCH_17,6,2023,Arts
S100732,Male,2007-08-05,West,SCH_4,7,2021,Commerce
S100733,Female,2006-11-09,Central,SCH_16,8,2023,Science
S100734,Female,2003-08-01,West,SCH_15,10,2023,Arts
S100735,Male,2004-08-27,West,SCH_14,7,2023,Commerce
S100736,Female,2007-05-24,West,SCH_12,8,2019,Arts
S100737,Male,2007-06-12,East,SCH_3,9,2021,Arts
S100738,Male,2001-05-09,South,SCH_10,9,2021,Commerce
S100739,Female,2004-07-05,Central,SCH_8,8,2023,Commerce
S100740,Male,2005-04-26,Central,SCH_6,6,2021,Arts
S100741,Female,2002-12-04,South,SCH_14,6,2021,Arts
S100742,Female,2003-11-25,South,SCH_17,9,2023,Commerce
S100743,Male,2001-08-19,South,SCH_19,6,2022,Science
S100744,Male,2001-03-25,South,SCH_16,12,2022,Science
S100745,Female,2001-04-29,North,SCH_15,6,2023,Science
S100746,Male,2001-10-07,Central,SCH_15,8,2019,Science
S100747,Male,2007-04-21,North,SCH_1,11,2021,Commerce
S100748,Male,2008-06-16,West,SCH_12,8,2021,Science
S100749,Female,2004-06-17,West,SCH_10,6,2022,Arts
S100750,Female,2001-10-23,Central,SCH_14,8,2023,Science
S100751,Male,2002-01-27,West,SCH_10,10,2019,Commerce
S100752,Female,2000-10-15,South,SCH_10,9,2023,Science
S100753,Female,2001-12-21,North,SCH_20,11,2022,Science
S100754,Female,2001-09-29,South,SCH_11,10,2022,Commerce
S100755,Female,2006-04-01,West,SCH_16,10,2021,Science
S100756,Female,2006-09-29,North,SCH_9,6,2020,Commerce
S100757,Male,2008-03-04,South,SCH_15,6,2019,Science
S100758,Male,2001-05-13,Central,SCH_14,10,2019,Commerce
S100759,Male,2008-04-09,South,SCH_19,10,2020,Science
S100760,Female,2001-09-25,West,SCH_9,7,2022,Arts
S100761,Female,2004-07-31,North,SCH_4,7,2023,Arts
S100762,Male,2005-07-23,Central,SCH_7,12,2019,Commerce
S100763,Female,2008-05-25,North,SCH_8,9,2020,Commerce
S100764,Male,2000-04-24,Central,SCH_8,10,2021,Commerce
S100765,Male,2008-02-27,North,SCH_19,8,2021,Arts
S100766,Male,2001-11-04,West,SCH_15,11,2022,Commerce
S100767,Female,2004-10-02,Central,SCH_16,7,2019,Science
S100768,Female,2003-06-11,East,SCH_9,6,2023,Commerce
S100769,Male,2008-06-09,North,SCH_12,10,2019,Commerce
S100770,Male,2006-03-03,North,SCH_16,8,2021,Science
S100771,Male,2006-04-13,South,SCH_4,11,2019,Science
S100772,Male,2007-09-06,Central,SCH_5,8,2021,Arts
S100773,Female,2008-10-03,East,SCH_8,12,2020,Science
S100774,Female,2000-05-26,West,SCH_1,8,2020,Science
S100775,Male,2005-12-05,South,SCH_6,6,2021,Commerce
S100776,Male,2001-02-15,East,SCH_15,7,2023,Arts
S100777,Female,2004-08-14,Central,SCH_4,8,2023,Science
S100778,Female,2006-08-07,East,SCH_11,11,2019,Arts
S100779,Male,2004-03-12,North,SCH_5,7,2021,Science
S100780,Male,2000-05-16,North,SCH_18,12,2022,Arts
S100781,Male,2008-11-20,South,SCH_15,12,2023,Science
S100782,Female,2008-03-24,Central,SCH_18,9,2023,Commerce
S100783,Female,2000-01-19,Central,SCH_20,6,2020,Arts
S100784,Female,2006-02-20,East,SCH_13,7,2023,Arts
S100785,Male,2006-07-05,South,SCH_5,12,2023,Science
S100786,Male,2005-05-13,Central,SCH_1,12,2023,Arts
S100787,Female,2006-01-31,North,SCH_18,7,2021,Science
S100788,Female,2002-09-28,East,SCH_14,8,2021,Arts
S100789,Male,2001-03-24,West,SCH_5,11,2020,Arts
S100790,Female,2005-05-02,North,SCH_6,8,2019,Commerce
S100791,Female,2002-08-03,South,SCH_16,11,2023,Commerce
S100792,Male,2003-10-09,Central,SCH_12,12,2019,Arts
S100793,Female,2004-03-02,North,SCH_20,12,2021,Commerce
S100794,Male,2000-05-20,West,SCH_18,6,2023,Arts
S100795,Male,2007-09-06,West,SCH_2,7,2019,Science
S100796,Male,2005-04-04,South,SCH_13,10,2019,Arts
S100797,Male,2008-02-25,North,SCH_17,12,2022,Arts
S100798,Male,2000-04-02,East,SCH_17,11,2021,Commerce
S100799,Male,2000-08-26,North,SCH_16,11,2020,Commerce
S100800,Male,2000-07-23,West,SCH_18,8,2020,Science
S100801,Female,2007-02-20,South,SCH_8,8,2022,Science
S100802,Male,2003-12-27,South,SCH_3,12,2019,Science
S100803,Male,2000-09-01,East,SCH_17,12,2022,Arts
S100804,Female,2002-04-11,South,SCH_18,9,2022,Science
S100805,Female,2008-02-20,South,SCH_6,11,2021,Science
S100806,Female,2000-10-21,South,SCH_8,6,2023,Commerce
S100807,Male,2007-05-11,South,SCH_13,7,2019,Commerce
S100808,Female,2002-05-05,South,SCH_8,7,2020,Science
S100809,Male,2005-08-26,West,SCH_19,7,2020,Science
S100810,Male,2000-03-11,North,SCH_6,11,2022,Arts
S100811,Male,2003-07-16,Central,SCH_15,8,2022,Arts
S100812,Male,2003-09-10,South,SCH_10,6,2022,Commerce
S100813,Female,2000-10-31,Central,SCH_17,7,2019,Science
S100814,Female,2002-10-27,Central,SCH_1,11,2022,Science
S100815,Male,2003-08-30,West,SCH_7,10,2022,Science
S100816,Male,2002-03-27,South,SCH_13,12,2023,Science
S100817,Male,2003-01-31,Central,SCH_3,9,2019,Science
S100818,Female,2002-03-31,South,SCH_19,9,2021,Arts
S100819,Male,2000-07-11,East,SCH_15,7,2021,Arts
S100820,Male,2004-11-11,East,SCH_5,8,2023,Science
S100821,Female,2001-06-12,East,SCH_11,9,2020,Arts
S100822,Female,2006-01-27,Central,SCH_18,9,2021,Arts
S100823,Male,2000-09-07,East,SCH_3,9,2019,Science
S100824,Female,2004-11-23,West,SCH_6,9,2020,Arts
S100825,Female,2008-12-22,West,SCH_3,7,2022,Science
S100826,Male,2007-02-01,Central,SCH_5,11,2019,Arts
S100827,Female,2005-07-19,South,SCH_9,6,2020,Science
S100828,Male,2006-09-29,North,SCH_19,6,2021,Science
S100829,Female,2007-10-12,South,SCH_13,8,2022,Arts
S100830,Male,2003-11-04,South,SCH_6,11,2022,Arts
S100831,Male,2003-03-13,South,SCH_11,12,2019,Commerce
S100832,Male,2005-09-03,South,SCH_14,10,2022,Science
S100833,Female,2007-06-08,North,SCH_6,6,2020,Science
S100834,Male,2003-01-01,East,SCH_6,10,2023,Science
S100835,Female,2007-05-03,South,SCH_17,6,2021,Science
S100836,Male,2005-01-21,West,SCH_11,6,2019,Arts
S100837,Male,2008-08-30,Central,SCH_15,8,2023,Arts
S100838,Female,2001-05-19,Central,SCH_9,9,2023,Commerce
S100839,Male,2004-06-09,West,SCH_17,8,2019,Science
S100840,Male,2006-07-11,South,SCH_7,6,2020,Commerce
S100841,Female,2006-10-08,North,SCH_7,11,2021,Commerce
S100842,Male,2006-12-21,East,SCH_1,9,2019,Commerce
S100843,Male,2003-10-19,Central,SCH_8,11,2023,Commerce
S100844,Male,2008-03-13,East,SCH_5,11,2023,Commerce
S100845,Male,2007-05-01,North,SCH_19,11,2019,Arts
S100846,Female,2003-05-07,Central,SCH_8,9,2023,Arts
S100847,Female,2001-12-18,East,SCH_17,11,2019,Commerce
S100848,Male,2000-12-04,North,SCH_19,9,2019,Arts
S100849,Female,2001-10-20,East,SCH_12,10,2021,Arts
S100850,Male,2002-08-19,South,SCH_15,12,2019,Commerce
S100851,Female,2001-03-04,North,SCH_4,6,2023,Arts
S100852,Male,2002-06-17,East,SCH_12,7,2022,Arts
S100853,Male,2000-05-18,South,SCH_13,11,2021,Science
S100854,Male,2008-03-08,South,SCH_14,8,2023,Commerce
S100855,Male,2001-06-25,North,SCH_5,10,2023,Science
S100856,Male,2005-10-05,West,SCH_16,8,2021,Science
S100857,Male,2003-06-09,Central,SCH_7,7,2021,Commerce
S100858,Female,2007-05-29,North,SCH_15,9,2023,Science
