student_id,academic_year,total_days,days_present,attendance_pct,chronic_absentee,attendance_trend
S100605,2019-20,180,82,45.56,True,Improving
S100606,2019-20,180,78,43.33,True,Improving
S100607,2019-20,180,111,61.67,True,Stable
S100608,2019-20,180,119,66.11,True,Improving
S100609,2019-20,180,155,86.11,False,Improving
S100610,2020-21,180,172,95.56,False,Improving
S100611,2021-22,180,87,48.33,True,Declining
S100612,2020-21,180,149,82.78,False,Stable
S100613,2021-22,180,108,60.0,True,Improving
S100614,2021-22,180,104,57.78,True,Declining
S100615,2022-23,180,135,75.0,False,Declining
S100616,2021-22,180,166,92.22,False,Improving
S100617,2020-21,180,154,85.56,False,Improving
S100618,2022-23,180,119,66.11,True,Declining
S100619,2019-20,180,134,74.44,True,Stable
S100620,2019-20,180,115,63.89,True,Declining
S100621,2021-22,180,163,90.56,False,Improving
S100622,2019-20,180,173,96.11,False,Stable
S100623,2019-20,180,63,35.0,True,Improving
S100624,2022-23,180,77,42.78,True,Stable
S100625,2020-21,180,88,48.89,True,Declining
S100626,2019-20,180,170,94.44,False,Stable
S100627,2019-20,180,179,99.44,False,Improving
S100628,2020-21,180,98,54.44,True,Stable
S100629,2022-23,180,114,63.33,True,Declining
S100630,2022-23,180,117,65.0,True,Declining
S100631,2019-20,180,106,58.89,True,Improving
S100632,2021-22,180,90,50.0,True,Declining
S100633,2020-21,180,174,96.67,False,Stable
S100634,2022-23,180,87,48.33,True,Improving
S100635,2019-20,180,86,47.78,True,Stable
S100636,2022-23,180,176,97.78,False,Stable
S100637,2019-20,180,89,49.44,True,Declining
S100638,2020-21,180,108,60.0,True,Stable
S100639,2021-22,180,101,56.11,True,Declining
S100640,2020-21,180,134,74.44,True,Declining
S100641,2022-23,180,137,76.11,False,Stable
S100642,2022-23,180,127,70.56,True,Improving
S100643,2022-23,180,159,88.33,False,Declining
S100644,2021-22,180,60,33.33,True,Stable
S100645,2020-21,180,103,57.22,True,Declining
S100646,2019-20,180,162,90.0,False,Improving
S100647,2020-21,180,96,53.33,True,Declining
S100648,2020-21,180,92,51.11,True,Declining
S100649,2021-22,180,80,44.44,True,Declining
S100650,2020-21,180,147,81.67,False,Improving
S100651,2022-23,180,99,55.0,True,Stable
S100652,2021-22,180,120,66.67,True,Improving
S100653,2022-23,180,173,96.11,False,Improving
S100654,2022-23,180,72,40.0,True,Improving
S100655,2020-21,180,172,95.56,False,Declining
S100656,2019-20,180,157,87.22,False,Stable
S100657,2020-21,180,97,53.89,True,Stable
S100658,2019-20,180,88,48.89,True,Declining
S100659,2021-22,180,112,62.22,True,Declining
S100660,2021-22,180,123,68.33,True,Declining
S100661,2021-22,180,95,52.78,True,Declining
S100662,2022-23,180,163,90.56,False,Declining
S100663,2022-23,180,170,94.44,False,Improving
S100664,2021-22,180,64,35.56,True,Declining
S100665,2020-21,180,79,43.89,True,Stable
S100666,2022-23,180,152,84.44,False,Stable
S100667,2022-23,180,70,38.89,True,Declining
S100668,2020-21,180,131,72.78,True,Improving
S100669,2022-23,180,87,48.33,True,Stable
S100670,2020-21,180,108,60.0,True,Stable
S100671,2019-20,180,100,55.56,True,Improving
S100672,2020-21,180,77,42.78,True,Improving
S100673,2019-20,180,89,49.44,True,Declining
S100674,2022-23,180,73,40.56,True,Improving
S100675,2019-20,180,115,63.89,True,Declining
S100676,2020-21,180,132,73.33,True,Stable
S100677,2019-20,180,133,73.89,True,Stable
S100678,2021-22,180,179,99.44,False,Declining
S100679,2020-21,180,148,82.22,False,Stable
S100680,2020-21,180,111,61.67,True,Stable
S100681,2019-20,180,150,83.33,False,Improving
S100682,2022-23,180,125,69.44,True,Stable
S100683,2022-23,180,126,70.0,True,Stable
S100684,2020-21,180,88,48.89,True,Improving
S100685,2020-21,180,179,99.44,False,Stable
S100686,2019-20,180,160,88.89,False,Stable
S100687,2020-21,180,86,47.78,True,Declining
S100688,2020-21,180,127,70.56,True,Stable
S100689,2022-23,180,94,52.22,True,Declining
S100690,2020-21,180,150,83.33,False,Stable
S100691,2019-20,180,142,78.89,False,Declining
S100692,2020-21,180,69,38.33,True,Stable
S100693,2020-21,180,85,47.22,True,Stable
S100694,2020-21,180,130,72.22,True,Stable
S100695,2021-22,180,150,83.33,False,Stable
S100696,2020-21,180,153,85.0,False,Declining
S100697,2019-20,180,135,75.0,False,Improving
S100698,2022-23,180,163,90.56,False,Improving
S100699,2022-23,180,120,66.67,True,Declining
S100700,2021-22,180,128,71.11,True,Stable
S100701,2019-20,180,115,63.89,True,Improving
S100702,2022-23,180,136,75.56,False,Stable
S100703,2022-23,180,123,68.33,True,Stable
S100704,2020-21,180,100,55.56,True,Stable
S100705,2020-21,180,63,35.0,True,Declining
S100706,2020-21,180,125,69.44,True,Stable
S100707,2021-22,180,96,53.33,True,Stable
S100708,2020-21,180,93,51.67,True,Declining
S100709,2019-20,180,109,60.56,True,Declining
S100710,2021-22,180,129,71.67,True,Improving
S100711,2022-23,180,149,82.78,False,Stable
S100712,2022-23,180,134,74.44,True,Stable
S100713,2019-20,180,101,56.11,True,Declining
S100714,2019-20,180,60,33.33,True,Declining
S100715,2022-23,180,93,51.67,True,Stable
S100716,2019-20,180,144,80.0,False,Declining
S100717,2019-20,180,69,38.33,True,Stable
S100718,2019-20,180,64,35.56,True,Declining
S100719,2020-21,180,149,82.78,False,Declining
S100720,2022-23,180,103,57.22,True,Declining
S100721,2019-20,180,78,43.33,True,Declining
S100722,2019-20,180,80,44.44,True,Stable
S100723,2020-21,180,93,51.67,True,Improving
S100724,2022-23,180,88,48.89,True,Stable
S100725,2021-22,180,161,89.44,False,Declining
S100726,2022-23,180,138,76.67,False,Declining
S100727,2022-23,180,99,55.0,True,Stable
S100728,2022-23,180,139,77.22,False,Improving
S100729,2020-21,180,174,96.67,False,Stable
S100730,2022-23,180,77,42.78,True,Stable
S100731,2021-22,180,108,60.0,True,Improving
S100732,2019-20,180,120,66.67,True,Declining
S100733,2022-23,180,124,68.89,True,Improving
S100734,2020-21,180,134,74.44,True,Stable
S100735,2022-23,180,95,52.78,True,Improving
S100736,2022-23,180,155,86.11,False,Declining
S100737,2021-22,180,151,83.89,False,Declining
S100738,2021-22,180,129,71.67,True,Stable
S100739,2020-21,180,66,36.67,True,Stable
S100740,2020-21,180,120,66.67,True,Improving
S100741,2020-21,180,123,68.33,True,Declining
S100742,2020-21,180,163,90.56,False,Declining
S100743,2020-21,180,147,81.67,False,Declining
S100744,2019-20,180,133,73.89,True,Improving
S100745,2019-20,180,89,49.44,True,Improving
S100746,2020-21,180,76,42.22,True,Stable
S100747,2020-21,180,103,57.22,True,Improving
S100748,2019-20,180,131,72.78,True,Declining
S100749,2021-22,180,135,75.0,False,Stable
S100750,2019-20,180,85,47.22,True,Stable
S100751,2020-21,180,76,42.22,True,Improving
S100752,2021-22,180,94,52.22,True,Declining
S100753,2020-21,180,105,58.33,True,Declining
S100754,2022-23,180,167,92.78,False,Improving
S100755,2021-22,180,64,35.56,True,Stable
S100756,2020-21,180,104,57.78,True,Stable
S100757,2019-20,180,134,74.44,True,Improving
S100758,2020-21,180,75,41.67,True,Declining
S100759,2019-20,180,117,65.0,True,Declining
S100760,2021-22,180,101,56.11,True,Declining
S100761,2019-20,180,153,85.0,False,Declining
S100762,2021-22,180,119,66.11,True,Declining
S100763,2020-21,180,115,63.89,True,Stable
S100764,2019-20,180,163,90.56,False,Declining
S100765,2021-22,180,65,36.11,True,Stable
S100766,2021-22,180,79,43.89,True,Improving
S100767,2021-22,180,143,79.44,False,Stable
S100768,2022-23,180,83,46.11,True,Stable
S100769,2021-22,180,150,83.33,False,Declining
S100770,2020-21,180,126,70.0,True,Stable
S100771,2020-21,180,147,81.67,False,Improving
S100772,2020-21,180,111,61.67,True,Improving
S100773,2021-22,180,69,38.33,True,Declining
S100774,2020-21,180,84,46.67,True,Declining
S100775,2021-22,180,151,83.89,False,Declining
S100776,2021-22,180,141,78.33,False,Improving
S100777,2021-22,180,165,91.67,False,Improving
S100778,2022-23,180,104,57.78,True,Stable
S100779,2019-20,180,137,76.11,False,Declining
S100780,2020-21,180,60,33.33,True,Declining
S100781,2022-23,180,143,79.44,False,Declining
S100782,2020-21,180,170,94.44,False,Stable
S100783,2022-23,180,84,46.67,True,Declining
S100784,2019-20,180,135,75.0,False,Stable
S100785,2019-20,180,171,95.0,False,Improving
S100786,2019-20,180,162,90.0,False,Declining
S100787,2019-20,180,169,93.89,False,Improving
S100788,2021-22,180,132,73.33,True,Declining
S100789,2020-21,180,68,37.78,True,Stable
S100790,2020-21,180,101,56.11,True,Improving
S100791,2020-21,180,122,67.78,True,Improving
S100792,2021-22,180,164,91.11,False,Stable
S100793,2020-21,180,84,46.67,True,Declining
S100794,2019-20,180,153,85.0,False,Improving
S100795,2020-21,180,107,59.44,True,Stable
S100796,2020-21,180,114,63.33,True,Stable
S100797,2022-23,180,163,90.56,False,Improving
S100798,2021-22,180,151,83.89,False,Improving
S100799,2019-20,180,125,69.44,True,Stable
S100800,2019-20,180,148,82.22,False,Improving
S100801,2019-20,180,141,78.33,False,Stable
S100802,2020-21,180,83,46.11,True,Declining
S100803,2019-20,180,141,78.33,False,Improving
S100804,2019-20,180,150,83.33,False,Declining
S100805,2022-23,180,103,57.22,True,Stable
S100806,2020-21,180,115,63.89,True,Stable
S100807,2022-23,180,94,52.22,True,Declining
S100808,2021-22,180,93,51.67,True,Stable
S100809,2020-21,180,161,89.44,False,Improving
S100810,2022-23,180,65,36.11,True,Improving
S100811,2021-22,180,108,60.0,True,Declining
S100812,2022-23,180,75,41.67,True,Improving
S100813,2021-22,180,146,81.11,False,Stable
S100814,2019-20,180,151,83.89,False,Stable
S100815,2019-20,180,72,40.0,True,Stable
S100816,2020-21,180,71,39.44,True,Declining
S100817,2022-23,180,70,38.89,True,Declining
S100818,2022-23,180,106,58.89,True,Stable
S100819,2021-22,180,119,66.11,True,Stable
S100820,2020-21,180,108,60.0,True,Improving
S100821,2019-20,180,111,61.67,True,Stable
S100822,2022-23,180,120,66.67,True,Declining
S100823,2021-22,180,145,80.56,False,Stable
S100824,2019-20,180,154,85.56,False,Declining
S100825,2019-20,180,179,99.44,False,Improving
S100826,2019-20,180,150,83.33,False,Declining
S100827,2021-22,180,150,83.33,False,Stable
S100828,2021-22,180,99,55.0,True,Declining
S100829,2019-20,180,149,82.78,False,Stable
S100830,2021-22,180,130,72.22,True,Stable
S100831,2019-20,180,134,74.44,True,Declining
S100832,2019-20,180,112,62.22,True,Declining
S100833,2019-20,180,120,66.67,True,Stable
S100834,2021-22,180,81,45.0,True,Stable
S100835,2020-21,180,163,90.56,False,Stable
S100836,2020-21,180,142,78.89,False,Declining
S100837,2021-22,180,97,53.89,True,Stable
S100838,2022-23,180,143,79.44,False,Stable
S100839,2021-22,180,120,66.67,True,Declining
S100840,2022-23,180,142,78.89,False,Stable
S100841,2019-20,180,142,78.89,False,Stable
S100842,2022-23,180,159,88.33,False,Improving
S100843,2019-20,180,177,98.33,False,Declining
S100844,2020-21,180,106,58.89,True,Stable
S100845,2019-20,180,86,47.78,True,Improving
S100846,2022-23,180,140,77.78,False,Stable
S100847,2020-21,180,77,42.78,True,Stable
S100848,2020-21,180,79,43.89,True,Stable
S100849,2021-22,180,167,92.78,False,Stable
S100850,2022-23,180,101,56.11,True,Declining
S100851,2022-23,180,100,55.56,True,Improving
S100852,2021-22,180,131,72.78,True,Improving
S100853,2021-22,180,117,65.0,True,Stable
S100854,2020-21,180,99,55.0,True,Improving
S100855,2021-22,180,134,74.44,True,Stable
S100856,2020-21,180,178,98.89,False,Declining
S100857,2022-23,180,89,49.44,True,Stable
S100858,2021-22,180,71,39.44,True,Improving
S100859,2022-23,180,177,98.33,False,Improving
S100860,2020-21,180,121,67.22,True,Improving
S100861,2019-20,180,121,67.22,True,Improving
S100862,2019-20,180,146,81.11,False,Stable
S100863,2022-23,180,129,71.67,True,Improving
S100864,2020-21,180,158,87.78,False,Declining
S100865,2020-21,180,74,41.11,True,Declining
S100866,2019-20,180,161,89.44,False,Stable
S100867,2020-21,180,151,83.89,False,Improving
S100868,2020-21,180,66,36.67,True,Declining
S100869,2022-23,180,65,36.11,True,Improving
S100870,2019-20,180,86,47.78,True,Improving
S100871,2020-21,180,61,33.89,True,Stable
S100872,2022-23,180,65,36.11,True,Stable
S100873,2021-22,180,120,66.67,True,Stable
S100874,2019-20,180,91,50.56,True,Improving
S100875,2022-23,180,88,48.89,True,Improving
S100876,2021-22,180,157,87.22,False,Declining
S100877,2020-21,180,124,68.89,True,Stable
S100878,2020-21,180,74,41.11,True,Improving
S100879,2021-22,180,69,38.33,True,Stable
S100880,2022-23,180,69,38.33,True,Improving
S100881,2020-21,180,69,38.33,True,Stable
S100882,2020-21,180,96,53.33,True,Improving
S100883,2022-23,180,91,50.56,True,Stable
S100884,2022-23,180,95,52.78,True,Stable
S100885,2021-22,180,123,68.33,True,Declining
S100886,2020-21,180,148,82.22,False,Improving
S100887,2022-23,180,74,41.11,True,Stable
S100888,2019-20,180,132,73.33,True,Declining
S100889,2021-22,180,75,41.67,True,Declining
S100890,2021-22,180,164,91.11,False,Declining
S100891,2021-22,180,142,78.89,False,Declining
S100892,2021-22,180,105,58.33,True,Stable
S100893,2019-20,180,103,57.22,True,Improving
S100894,2021-22,180,135,75.0,False,Declining
S100895,2021-22,180,94,52.22,True,Stable
S100896,2022-23,180,110,61.11,True,Stable
S100897,2020-21,180,166,92.22,False,Stable
S100898,2021-22,180,117,65.0,True,Stable
S100899,2022-23,180,64,35.56,True,Stable
S100900,2022-23,180,97,53.89,True,Stable
S100901,2020-21,180,65,36.11,True,Improving
S100902,2022-23,180,110,61.11,True,Declining
S100903,2022-23,180,73,40.56,True,Declining
S100904,2021-22,180,107,59.44,True,Stable
S100905,2021-22,180,71,39.44,True,Improving
S100906,2022-23,180,173,96.11,False,Improving
S100907,2019-20,180,145,80.56,False,Improving
S100908,2020-21,180,168,93.33,False,Improving
S100909,2022-23,180,111,61.67,True,Stable
S100910,2022-23,180,164,91.11,False,Improving
S100911,2019-20,180,173,96.11,False,Improving
S100912,2020-21,180,127,70.56,True,Stable
S100913,2022-23,180,166,92.22,False,Declining
S100914,2022-23,180,118,65.56,True,Improving
S100915,2021-22,180,77,42.78,True,Stable
S100916,2022-23,180,112,62.22,True,Declining
S100917,2019-20,180,90,50.0,True,Declining
S100918,2022-23,180,94,52.22,True,Stable
S100919,2020-21,180,63,35.0,True,Stable
S100920,2020-21,180,68,37.78,True,Improving
S100921,2019-20,180,168,93.33,False,Improving
S100922,2022-23,180,74,41.11,True,Stable
S100923,2022-23,180,101,56.11,True,Stable
S100924,2022-23,180,118,65.56,True,Declining
S100925,2022-23,180,144,80.0,False,Improving
S100926,2022-23,180,155,86.11,False,Declining
S100927,2020-21,180,132,73.33,True,Improving
S100928,2021-22,180,171,95.0,False,Stable
S100929,2020-21,180,91,50.56,True,Stable
S100930,2021-22,180,139,77.22,False,Stable
S100931,2020-21,180,104,57.78,True,Improving
S100932,2019-20,180,64,35.56,True,Improving
S100933,2022-23,180,165,91.67,False,Improving
S100934,2021-22,180,90,50.0,True,Stable
S100935,2020-21,180,84,46.67,True,Improving
S100936,2021-22,180,115,63.89,True,Stable
S100937,2022-23,180,60,33.33,True,Improving
S100938,2019-20,180,120,66.67,True,Stable
S100939,2022-23,180,126,70.0,True,Stable
S100940,2020-21,180,144,80.0,False,Stable
S100941,2020-21,180,151,83.89,False,Improving
S100942,2021-22,180,126,70.0,True,Stable
S100943,2019-20,180,101,56.11,True,Declining
S100944,2019-20,180,155,86.11,False,Improving
S100945,2020-21,180,155,86.11,False,Improving
S100946,2021-22,180,172,95.56,False,Stable
S100947,2022-23,180,153,85.0,False,Declining
S100948,2022-23,180,118,65.56,True,Improving
S100949,2020-21,180,109,60.56,True,Stable
S100950,2020-21,180,136,75.56,False,Declining
S100951,2022-23,180,93,51.67,True,Stable
S100952,2022-23,180,171,95.0,False,Stable
S100953,2022-23,180,127,70.56,True,Stable
S100954,2021-22,180,113,62.78,True,Improving
S100955,2019-20,180,141,78.33,False,Stable
S100956,2020-21,180,155,86.11,False,Improving
S100957,2020-21,180,73,40.56,True,Improving
S100958,2021-22,180,91,50.56,True,Improving
S100959,2022-23,180,129,71.67,True,Declining
S100960,2021-22,180,166,92.22,False,Declining
S100961,2022-23,180,140,77.78,False,Stable
S100962,2020-21,180,67,37.22,True,Improving
S100963,2019-20,180,94,52.22,True,Declining
S100964,2021-22,180,83,46.11,True,Stable
S100965,2022-23,180,62,34.44,True,Declining
S100966,2020-21,180,140,77.78,False,Stable
S100967,2019-20,180,95,52.78,True,Declining
S100968,2021-22,180,110,61.11,True,Improving
S100969,2021-22,180,163,90.56,False,Improving
S100970,2020-21,180,140,77.78,False,Stable
S100971,2021-22,180,116,64.44,True,Stable
S100972,2020-21,180,118,65.56,True,Declining
S100973,2021-22,180,153,85.0,False,Declining
S100974,2019-20,180,148,82.22,False,Declining
S100975,2019-20,180,81,45.0,True,Improving
S100976,2021-22,180,96,53.33,True,Declining
S100977,2020-21,180,134,74.44,True,Stable
S100978,2022-23,180,71,39.44,True,Declining
S100979,2021-22,180,80,44.44,True,Improving
S100980,2022-23,180,74,41.11,True,Improving
S100981,2020-21,180,71,39.44,True,Declining
S100982,2022-23,180,145,80.56,False,Declining
S100983,2021-22,180,162,90.0,False,Declining
S100984,2019-20,180,115,63.89,True,Improving
S100985,2020-21,180,158,87.78,False,Declining
S100986,2019-20,180,165,91.67,False,Stable
S100987,2019-20,180,75,41.67,True,Stable
S100988,2019-20,180,92,51.11,True,Stable
S100989,2021-22,180,176,97.78,False,Declining
S100990,2020-21,180,102,56.67,True,Stable
S100991,2022-23,180,108,60.0,True,Improving
S100992,2019-20,180,137,76.11,False,Stable
S100993,2022-23,180,77,42.78,True,Declining
S100994,2020-21,180,167,92.78,False,Improving
S100995,2020-21,180,75,41.67,True,Improving
S100996,2022-23,180,99,55.0,True,Stable
S100997,2022-23,180,126,70.0,True,Improving
S100998,2019-20,180,166,92.22,False,Improving
S100999,2022-23,180,121,67.22,True,Declining
S101000,2022-23,180,149,82.78,False,Improving
S101001,2021-22,180,138,76.67,False,Stable
S101002,2019-20,180,159,88.33,False,Stable
S101003,2019-20,180,86,47.78,True,Stable
S101004,2020-21,180,171,95.0,False,Stable
S101005,2022-23,180,177,98.33,False,Declining
S101006,2021-22,180,179,99.44,False,Stable
S101007,2020-21,180,140,77.78,False,Stable
S101008,2021-22,180,73,40.56,True,Stable
S101009,2019-20,180,125,69.44,True,Stable
S101010,2022-23,180,86,47.78,True,Improving
S101011,2021-22,180,113,62.78,True,Declining
S101012,2020-21,180,170,94.44,False,Improving
S101013,2019-20,180,147,81.67,False,Stable
S101014,2021-22,180,119,66.11,True,Declining
S101015,2021-22,180,99,55.0,True,Declining
S101016,2020-21,180,104,57.78,True,Improving
S101017,2021-22,180,158,87.78,False,Stable
S101018,2019-20,180,127,70.56,True,Improving
S101019,2021-22,180,149,82.78,False,Declining
S101020,2022-23,180,159,88.33,False,Stable
S101021,2022-23,180,127,70.56,True,Improving
S101022,2020-21,180,122,67.78,True,Declining
S101023,2022-23,180,157,87.22,False,Stable
S101024,2022-23,180,136,75.56,False,Improving
S101025,2021-22,180,177,98.33,False,Stable
