student_id,academic_year,dropout_flag,dropout_reason,intervention_required,retention_status
S100647,2020-21,False,N/A,False,Retained
S100648,2020-21,False,N/A,False,Retained
S100649,2021-22,False,N/A,False,Retained
S100650,2020-21,False,N/A,False,Retained
S100651,2022-23,False,N/A,False,Retained
S100652,2021-22,False,N/A,False,Retained
S100653,2022-23,False,N/A,False,Retained
S100654,2022-23,False,N/A,False,Retained
S100655,2020-21,False,N/A,False,Retained
S100656,2019-20,False,N/A,False,Retained
S100657,2020-21,True,Personal Reasons,True,Dropped
S100658,2019-20,False,N/A,False,Retained
S100659,2021-22,False,N/A,False,Retained
S100660,2021-22,False,N/A,False,Retained
S100661,2021-22,False,N/A,False,Retained
S100662,2022-23,False,N/A,False,Retained
S100663,2022-23,False,N/A,False,Retained
S100664,2021-22,False,N/A,False,Retained
S100665,2020-21,False,N/A,False,Retained
S100666,2022-23,False,N/A,False,Retained
S100667,2022-23,False,N/A,False,Retained
S100668,2020-21,True,Poor Academic Performance,True,Dropped
S100669,2022-23,False,N/A,False,Retained
S100670,2020-21,False,N/A,False,Retained
S100671,2019-20,False,N/A,False,Retained
S100672,2020-21,False,N/A,False,Retained
S100673,2019-20,False,N/A,False,Retained
S100674,2022-23,False,N/A,False,Retained
S100675,2019-20,False,N/A,False,Retained
S100676,2020-21,False,N/A,False,Retained
S100677,2019-20,False,N/A,False,Retained
S100678,2021-22,False,N/A,False,Retained
S100679,2020-21,False,N/A,False,Retained
S100680,2020-21,False,N/A,False,Retained
S100681,2019-20,False,N/A,False,Retained
S100682,2022-23,True,Poor Academic Performance,True,Dropped
S100683,2022-23,False,N/A,False,Retained
S100684,2020-21,False,N/A,False,Retained
S100685,2020-21,False,N/A,False,Retained
S100686,2019-20,False,N/A,False,Retained
S100687,2020-21,False,N/A,False,Retained
S100688,2020-21,False,N/A,False,Retained
S100689,2022-23,False,N/A,False,Retained
S100690,2020-21,False,N/A,False,Retained
S100691,2019-20,False,N/A,False,Retained
S100692,2020-21,True,Poor Academic Performance,True,Dropped
S100693,2020-21,False,N/A,False,Retained
S100694,2020-21,False,N/A,False,Retained
S100695,2021-22,False,N/A,False,Retained
S100696,2020-21,False,N/A,False,Retained
S100697,2019-20,False,N/A,False,Retained
S100698,2022-23,False,N/A,False,Retained
S100699,2022-23,False,N/A,False,Retained
S100700,2021-22,False,N/A,False,Retained
S100701,2019-20,True,Personal Reasons,True,Dropped
S100702,2022-23,False,N/A,False,Retained
S100703,2022-23,True,Personal Reasons,True,Dropped
S100704,2020-21,False,N/A,False,Retained
S100705,2020-21,False,N/A,False,Retained
S100706,2020-21,False,N/A,False,Retained
S100707,2021-22,False,N/A,False,Retained
S100708,2020-21,False,N/A,False,Retained
S100709,2019-20,False,N/A,False,Retained
S100710,2021-22,False,N/A,False,Retained
S100711,2022-23,False,N/A,False,Retained
S100712,2022-23,False,N/A,False,Retained
S100713,2019-20,False,N/A,False,Retained
S100714,2019-20,False,N/A,False,Retained
S100715,2022-23,False,N/A,False,Retained
S100716,2019-20,False,N/A,False,Retained
S100717,2019-20,False,N/A,False,Retained
S100718,2019-20,False,N/A,False,Retained
S100719,2020-21,False,N/A,False,Retained
S100720,2022-23,False,N/A,False,Retained
S100721,2019-20,False,N/A,False,Retained
S100722,2019-20,True,Personal Reasons,True,Dropped
S100723,2020-21,False,N/A,False,Retained
S100724,2022-23,True,Low Attendance,True,Dropped
S100725,2021-22,False,N/A,False,Retained
S100726,2022-23,False,N/A,False,Retained
S100727,2022-23,False,N/A,False,Retained
S100728,2022-23,False,N/A,False,Retained
S100729,2020-21,False,N/A,False,Retained
S100730,2022-23,False,N/A,False,Retained
S100731,2021-22,True,Low Attendance,True,Dropped
S100732,2019-20,False,N/A,False,Retained
S100733,2022-23,False,N/A,False,Retained
S100734,2020-21,False,N/A,False,Retained
S100735,2022-23,True,Low Attendance,True,Dropped
S100736,2022-23,False,N/A,False,Retained
S100737,2021-22,False,N/A,False,Retained
S100738,2021-22,False,N/A,False,Retained
S100739,2020-21,False,N/A,False,Retained
S100740,2020-21,True,Personal Reasons,True,Dropped
S100741,2020-21,False,N/A,False,Retained
S100742,2020-21,False,N/A,False,Retained
S100743,2020-21,False,N/A,False,Retained
S100744,2019-20,False,N/A,False,Retained
S100745,2019-20,False,N/A,False,Retained
S100746,2020-21,False,N/A,False,Retained
S100747,2020-21,False,N/A,False,Retained
S100748,2019-20,False,N/A,False,Retained
S100749,2021-22,False,N/A,False,Retained
S100750,2019-20,False,N/A,False,Retained
S100751,2020-21,True,Personal Reasons,True,Dropped
S100752,2021-22,False,N/A,False,Retained
S100753,2020-21,False,N/A,False,Retained
S100754,2022-23,False,N/A,False,Retained
S100755,2021-22,False,N/A,False,Retained
S100756,2020-21,False,N/A,False,Retained
S100757,2019-20,False,N/A,False,Retained
S100758,2020-21,False,N/A,False,Retained
S100759,2019-20,True,Low Attendance,True,Dropped
S100760,2021-22,False,N/A,False,Retained
S100761,2019-20,False,N/A,False,Retained
S100762,2021-22,False,N/A,False,Retained
S100763,2020-21,False,N/A,False,Retained
S100764,2019-20,False,N/A,False,Retained
S100765,2021-22,False,N/A,False,Retained
S100766,2021-22,True,Poor Academic Performance,True,Dropped
S100767,2021-22,False,N/A,False,Retained
S100768,2022-23,False,N/A,False,Retained
S100769,2021-22,False,N/A,False,Retained
S100770,2020-21,False,N/A,False,Retained
S100771,2020-21,False,N/A,False,Retained
S100772,2020-21,False,N/A,False,Retained
S100773,2021-22,True,Poor Academic Performance,True,Dropped
S100774,2020-21,True,Financial Issues,True,Dropped
S100775,2021-22,False,N/A,False,Retained
S100776,2021-22,False,N/A,False,Retained
S100777,2021-22,False,N/A,False,Retained
S100778,2022-23,False,N/A,False,Retained
S100779,2019-20,False,N/A,False,Retained
S100780,2020-21,False,N/A,False,Retained
S100781,2022-23,False,N/A,False,Retained
S100782,2020-21,False,N/A,False,Retained
S100783,2022-23,True,Poor Academic Performance,True,Dropped
S100784,2019-20,False,N/A,False,Retained
S100785,2019-20,False,N/A,False,Retained
S100786,2019-20,False,N/A,False,Retained
S100787,2019-20,False,N/A,False,Retained
S100788,2021-22,False,N/A,False,Retained
S100789,2020-21,False,N/A,False,Retained
S100790,2020-21,False,N/A,False,Retained
S100791,2020-21,False,N/A,False,Retained
S100792,2021-22,False,N/A,False,Retained
S100793,2020-21,False,N/A,False,Retained
S100794,2019-20,False,N/A,False,Retained
S100795,2020-21,True,Poor Academic Performance,True,Dropped
S100796,2020-21,False,N/A,False,Retained
S100797,2022-23,False,N/A,False,Retained
S100798,2021-22,False,N/A,False,Retained
S100799,2019-20,False,N/A,False,Retained
S100800,2019-20,False,N/A,False,Retained
S100801,2019-20,False,N/A,False,Retained
S100802,2020-21,True,Financial Issues,True,Dropped
S100803,2019-20,False,N/A,False,Retained
S100804,2019-20,False,N/A,False,Retained
S100805,2022-23,False,N/A,False,Retained
S100806,2020-21,False,N/A,False,Retained
S100807,2022-23,False,N/A,False,Retained
S100808,2021-22,False,N/A,False,Retained
S100809,2020-21,False,N/A,False,Retained
S100810,2022-23,False,N/A,False,Retained
S100811,2021-22,False,N/A,False,Retained
S100812,2022-23,True,Personal Reasons,True,Dropped
S100813,2021-22,False,N/A,False,Retained
S100814,2019-20,False,N/A,False,Retained
S100815,2019-20,False,N/A,False,Retained
S100816,2020-21,False,N/A,False,Retained
S100817,2022-23,True,Financial Issues,True,Dropped
S100818,2022-23,True,Poor Academic Performance,True,Dropped
S100819,2021-22,False,N/A,False,Retained
S100820,2020-21,False,N/A,False,Retained
S100821,2019-20,False,N/A,False,Retained
S100822,2022-23,False,N/A,False,Retained
S100823,2021-22,False,N/A,False,Retained
S100824,2019-20,False,N/A,False,Retained
S100825,2019-20,False,N/A,False,Retained
S100826,2019-20,False,N/A,False,Retained
S100827,2021-22,False,N/A,False,Retained
S100828,2021-22,False,N/A,False,Retained
S100829,2019-20,False,N/A,False,Retained
S100830,2021-22,False,N/A,False,Retained
S100831,2019-20,False,N/A,False,Retained
S100832,2019-20,False,N/A,False,Retained
S100833,2019-20,True,Financial Issues,True,Dropped
S100834,2021-22,False,N/A,False,Retained
S100835,2020-21,False,N/A,False,Retained
S100836,2020-21,False,N/A,False,Retained
S100837,2021-22,True,Personal Reasons,True,Dropped
S100838,2022-23,False,N/A,False,Retained
S100839,2021-22,False,N/A,False,Retained
S100840,2022-23,False,N/A,False,Retained
S100841,2019-20,False,N/A,False,Retained
S100842,2022-23,False,N/A,False,Retained
S100843,2019-20,False,N/A,False,Retained
S100844,2020-21,False,N/A,False,Retained
S100845,2019-20,True,Personal Reasons,True,Dropped
S100846,2022-23,False,N/A,False,Retained
S100847,2020-21,False,N/A,False,Retained
S100848,2020-21,True,Poor Academic Performance,True,Dropped
S100849,2021-22,False,N/A,False,Retained
S100850,2022-23,False,N/A,False,Retained
S100851,2022-23,False,N/A,False,Retained
S100852,2021-22,False,N/A,False,Retained
S100853,2021-22,False,N/A,False,Retained
S100854,2020-21,False,N/A,False,Retained
S100855,2021-22,False,N/A,False,Retained
S100856,2020-21,False,N/A,False,Retained
S100857,2022-23,False,N/A,False,Retained
S100858,2021-22,False,N/A,False,Retained
S100859,2022-23,False,N/A,False,Retained
S100860,2020-21,False,N/A,False,Retained
S100861,2019-20,False,N/A,False,Retained
S100862,2019-20,False,N/A,False,Retained
S100863,2022-23,True,Financial Issues,True,Dropped
S100864,2020-21,False,N/A,False,Retained
S100865,2020-21,False,N/A,False,Retained
S100866,2019-20,False,N/A,False,Retained
S100867,2020-21,False,N/A,False,Retained
S100868,2020-21,True,Personal Reasons,True,Dropped
S100869,2022-23,True,Low Attendance,True,Dropped
S100870,2019-20,True,Personal Reasons,True,Dropped
S100871,2020-21,False,N/A,False,Retained
S100872,2022-23,True,Low Attendance,True,Dropped
S100873,2021-22,False,N/A,False,Retained
S100874,2019-20,False,N/A,False,Retained
S100875,2022-23,False,N/A,False,Retained
S100876,2021-22,False,N/A,False,Retained
S100877,2020-21,True,Personal Reasons,True,Dropped
S100878,2020-21,False,N/A,False,Retained
S100879,2021-22,False,N/A,False,Retained
S100880,2022-23,False,N/A,False,Retained
S100881,2020-21,False,N/A,False,Retained
S100882,2020-21,False,N/A,False,Retained
S100883,2022-23,False,N/A,False,Retained
S100884,2022-23,False,N/A,False,Retained
S100885,2021-22,False,N/A,False,Retained
S100886,2020-21,False,N/A,False,Retained
S100887,2022-23,False,N/A,False,Retained
S100888,2019-20,True,Personal Reasons,True,Dropped
S100889,2021-22,False,N/A,False,Retained
S100890,2021-22,False,N/A,False,Retained
S100891,2021-22,False,N/A,False,Retained
S100892,2021-22,False,N/A,False,Retained
S100893,2019-20,False,N/A,False,Retained
S100894,2021-22,False,N/A,False,Retained
S100895,2021-22,False,N/A,False,Retained
S100896,2022-23,False,N/A,False,Retained
S100897,2020-21,False,N/A,False,Retained
S100898,2021-22,False,N/A,False,Retained
S100899,2022-23,False,N/A,False,Retained
S100900,2022-23,False,N/A,False,Retained
S100901,2020-21,False,N/A,False,Retained
S100902,2022-23,False,N/A,False,Retained
S100903,2022-23,False,N/A,False,Retained
S100904,2021-22,False,N/A,False,Retained
S100905,2021-22,False,N/A,False,Retained
S100906,2022-23,False,N/A,False,Retained
S100907,2019-20,True,Personal Reasons,True,Dropped
S100908,2020-21,False,N/A,False,Retained
S100909,2022-23,False,N/A,False,Retained
S100910,2022-23,False,N/A,False,Retained
S100911,2019-20,False,N/A,False,Retained
S100912,2020-21,False,N/A,False,Retained
S100913,2022-23,False,N/A,False,Retained
S100914,2022-23,False,N/A,False,Retained
S100915,2021-22,False,N/A,False,Retained
S100916,2022-23,False,N/A,False,Retained
S100917,2019-20,False,N/A,False,Retained
S100918,2022-23,False,N/A,False,Retained
S100919,2020-21,True,Financial Issues,True,Dropped
S100920,2020-21,False,N/A,False,Retained
S100921,2019-20,False,N/A,False,Retained
S100922,2022-23,False,N/A,False,Retained
S100923,2022-23,True,Financial Issues,True,Dropped
S100924,2022-23,False,N/A,False,Retained
S100925,2022-23,False,N/A,False,Retained
S100926,2022-23,False,N/A,False,Retained
S100927,2020-21,True,Personal Reasons,True,Dropped
S100928,2021-22,False,N/A,False,Retained
S100929,2020-21,False,N/A,False,Retained
S100930,2021-22,False,N/A,False,Retained
S100931,2020-21,False,N/A,False,Retained
S100932,2019-20,True,Poor Academic Performance,True,Dropped
S100933,2022-23,False,N/A,False,Retained
S100934,2021-22,False,N/A,False,Retained
S100935,2020-21,True,Financial Issues,True,Dropped
S100936,2021-22,True,Low Attendance,True,Dropped
S100937,2022-23,False,N/A,False,Retained
S100938,2019-20,False,N/A,False,Retained
S100939,2022-23,False,N/A,False,Retained
S100940,2020-21,False,N/A,False,Retained
S100941,2020-21,False,N/A,False,Retained
S100942,2021-22,False,N/A,False,Retained
S100943,2019-20,False,N/A,False,Retained
S100944,2019-20,False,N/A,False,Retained
S100945,2020-21,False,N/A,False,Retained
S100946,2021-22,False,N/A,False,Retained
S100947,2022-23,False,N/A,False,Retained
S100948,2022-23,False,N/A,False,Retained
S100949,2020-21,True,Poor Academic Performance,True,Dropped
S100950,2020-21,False,N/A,False,Retained
S100951,2022-23,False,N/A,False,Retained
S100952,2022-23,False,N/A,False,Retained
S100953,2022-23,False,N/A,False,Retained
S100954,2021-22,False,N/A,False,Retained
S100955,2019-20,False,N/A,False,Retained
S100956,2020-21,False,N/A,False,Retained
S100957,2020-21,False,N/A,False,Retained
S100958,2021-22,True,Personal Reasons,True,Dropped
S100959,2022-23,False,N/A,False,Retained
S100960,2021-22,False,N/A,False,Retained
S100961,2022-23,False,N/A,False,Retained
S100962,2020-21,False,N/A,False,Retained
S100963,2019-20,False,N/A,False,Retained
S100964,2021-22,True,Personal Reasons,True,Dropped
S100965,2022-23,False,N/A,False,Retained
S100966,2020-21,False,N/A,False,Retained
S100967,2019-20,False,N/A,False,Retained
S100968,2021-22,False,N/A,False,Retained
S100969,2021-22,False,N/A,False,Retained
S100970,2020-21,False,N/A,False,Retained
S100971,2021-22,True,Low Attendance,True,Dropped
S100972,2020-21,False,N/A,False,Retained
S100973,2021-22,False,N/A,False,Retained
S100974,2019-20,False,N/A,False,Retained
S100975,2019-20,False,N/A,False,Retained
S100976,2021-22,False,N/A,False,Retained
S100977,2020-21,False,N/A,False,Retained
S100978,2022-23,False,N/A,False,Retained
S100979,2021-22,False,N/A,False,Retained
S100980,2022-23,False,N/A,False,Retained
S100981,2020-21,False,N/A,False,Retained
S100982,2022-23,False,N/A,False,Retained
S100983,2021-22,False,N/A,False,Retained
S100984,2019-20,False,N/A,False,Retained
S100985,2020-21,False,N/A,False,Retained
S100986,2019-20,False,N/A,False,Retained
S100987,2019-20,False,N/A,False,Retained
S100988,2019-20,False,N/A,False,Retained
S100989,2021-22,False,N/A,False,Retained
S100990,2020-21,False,N/A,False,Retained
S100991,2022-23,True,Low Attendance,True,Dropped
S100992,2019-20,False,N/A,False,Retained
S100993,2022-23,False,N/A,False,Retained
S100994,2020-21,False,N/A,False,Retained
S100995,2020-21,True,Personal Reasons,True,Dropped
S100996,2022-23,True,Personal Reasons,True,Dropped
S100997,2022-23,False,N/A,False,Retained
S100998,2019-20,False,N/A,False,Retained
S100999,2022-23,False,N/A,False,Retained
S101000,2022-23,True,Financial Issues,True,Dropped
S101001,2021-22,False,N/A,False,Retained
S101002,2019-20,False,N/A,False,Retained
S101003,2019-20,False,N/A,False,Retained
S101004,2020-21,False,N/A,False,Retained
S101005,2022-23,False,N/A,False,Retained
S101006,2021-22,False,N/A,False,Retained
S101007,2020-21,False,N/A,False,Retained
S101008,2021-22,False,N/A,False,Retained
S101009,2019-20,False,N/A,False,Retained
S101010,2022-23,False,N/A,False,Retained
S101011,2021-22,False,N/A,False,Retained
S101012,2020-21,False,N/A,False,Retained
S101013,2019-20,False,N/A,False,Retained
S101014,2021-22,False,N/A,False,Retained
S101015,2021-22,False,N/A,False,Retained
S101016,2020-21,False,N/A,False,Retained
S101017,2021-22,False,N/A,False,Retained
S101018,2019-20,False,N/A,False,Retained
S101019,2021-22,False,N/A,False,Retained
S101020,2022-23,False,N/A,False,Retained
S101021,2022-23,False,N/A,False,Retained
S101022,2020-21,False,N/A,False,Retained
S101023,2022-23,False,N/A,False,Retained
S101024,2022-23,False,N/A,False,Retained
S101025,2021-22,False,N/A,False,Retained
S101026,2019-20,True,Financial Issues,True,Dropped
S101027,2019-20,False,N/A,False,Retained
S101028,2021-22,False,N/A,False,Retained
S101029,2022-23,False,N/A,False,Retained
S101030,2021-22,True,Poor Academic Performance,True,Dropped
S101031,2022-23,False,N/A,False,Retained
S101032,2022-23,False,N/A,False,Retained
S101033,2022-23,False,N/A,False,Retained
S101034,2019-20,False,N/A,False,Retained
S101035,2020-21,False,N/A,False,Retained
S101036,2019-20,False,N/A,False,Retained
S101037,2022-23,False,N/A,False,Retained
S101038,2021-22,False,N/A,False,Retained
S101039,2021-22,False,N/A,False,Retained
S101040,2022-23,False,N/A,False,Retained
S101041,2020-21,False,N/A,False,Retained
S101042,2019-20,False,N/A,False,Retained
S101043,2019-20,False,N/A,False,Retained
S101044,2022-23,False,N/A,False,Retained
S101045,2022-23,False,N/A,False,Retained
S101046,2020-21,False,N/A,False,Retained
S101047,2019-20,True,Low Attendance,True,Dropped
S101048,2020-21,False,N/A,False,Retained
S101049,2019-20,False,N/A,False,Retained
S101050,2020-21,False,N/A,False,Retained
S101051,2020-21,False,N/A,False,Retained
S101052,2020-21,True,Low Attendance,True,Dropped
S101053,2021-22,False,N/A,False,Retained
S101054,2021-22,False,N/A,False,Retained
S101055,2021-22,False,N/A,False,Retained
S101056,2019-20,False,N/A,False,Retained
S101057,2020-21,False,N/A,False,Retained
S101058,2022-23,False,N/A,False,Retained
S101059,2022-23,False,N/A,False,Retained
S101060,2019-20,False,N/A,False,Retained
S101061,2019-20,True,Personal Reasons,True,Dropped
